nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
LEMBAGA ADMINISTRASI NEGARA,PUSAT PEMBELAJARAN DAN STRATEGI KEBIJAKAN TALENTA APARATUR SIPIL NEGARA NASIONAL - 450423,01KR2VAYRXH7H4QJX7EJC1ZEJ2,64497389,2026,E-Katalog 6.0,APBN,JANARI RASALOKA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Konsumsi Kegiatan Pelaksanaan Pelatihan Dasar CPNS Angkatan XV,ON PROCESS,37528000,37528000
LEMBAGA ADMINISTRASI NEGARA,LEMBAGA ADMINISTRASI NEGARA JAKARTA - 450417,01KTC3RHZ75PYW0KGM5WPQPD17,67225631,2026,E-Katalog 6.0,APBN,CAKRA WREDHI PRATAMA,E-Purchasing,Jasa Lainnya,Pengadaan Konsumsi Pelatihan Kepemimpinan Nasional Tk. II Angkatan XVII ,ON PROCESS,151787000,151787000
LEMBAGA ADMINISTRASI NEGARA,PUSAT PEMBELAJARAN DAN STRATEGI KEBIJAKAN MANAJEMEN PEMERINTAHAN - 450432,10856807000,62739500,2026,Non Tender,APBN,PT. Kaisa Rossie,Pengadaan Langsung,Jasa Lainnya,Pengadaan Visitasi Kepemimpinan Nasional Peserta Pelatihan Kepemimpinan Nasional Tk. II Angk. IV pada Pusjar SKMP LAN,SELESAI,177088712,177088712
LEMBAGA ADMINISTRASI NEGARA,LEMBAGA ADMINISTRASI NEGARA JAKARTA - 450417,10926569000,65739872,2026,Pencatatan,APBN,Pridea Digital Printing,Pengadaan Langsung,Pengadaan Barang,Alat Tulis Kantor Layanan Kesehatan Kantor LAN Jakarta,PAKET SELESAI,3000000,3000000
LEMBAGA ADMINISTRASI NEGARA,POLITEKNIK STIA LAN BANDUNG - 662635,01KE92YF82KET407G5N8Z4RCFG,62071616,2026,E-Katalog 6.0,APBN,SENTRA VIDYA UTAMA,E-Purchasing,Jasa Lainnya,Langganan Sistem Informasi Akademik Politeknik STIA LAN Bandung Tahun 2026,COMPLETED,268620000,268620000
LEMBAGA ADMINISTRASI NEGARA,PUSAT PEMBELAJARAN DAN STRATEGI KEBIJAKAN MANAJEMEN KINERJA - 680612,01KJVXHVP1Z9SCC8AHX8MYX7PM,66103975,2026,E-Katalog 6.0,APBN,BETON KARYA JAYA,E-Purchasing,Barang,Kursi Rapat,ON PROCESS,109890000,109890000
LEMBAGA ADMINISTRASI NEGARA,LEMBAGA ADMINISTRASI NEGARA JAKARTA - 450417,10954822000,67260698,2026,Pencatatan,APBN,CV. Putra Setia Abdya,Pengadaan Langsung,Pengadaan Barang,ATK (Pelaksanaan Sertifikasi Profesi Analis Kebijakan),PAKET SELESAI,1787000,1787000
LEMBAGA ADMINISTRASI NEGARA,PUSAT PEMBELAJARAN DAN STRATEGI KEBIJAKAN MANAJEMEN PEMERINTAHAN - 450432,10935205000,67342337,2026,Non Tender,APBN,CV. MULTIMAGE KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Pengadaan Penyedia jasa konsultan perencana pekerjaan atap kantor PUSJAR SKMP LAN,SELESAI,88002424,88002424
LEMBAGA ADMINISTRASI NEGARA,PUSAT PEMBELAJARAN DAN STRATEGI KEBIJAKAN MANAJEMEN PEMERINTAHAN - 450432,01KP88EZ1T4K6Z9BHV5460QBW8,66838200,2026,E-Katalog 6.0,APBN,SAGA KARYA RAYA INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Seragam Peserta Pelaksanaan Pelatihan Dasar Cpns Angkatan XXIX - LIX,PAYMENT OUTSIDE SYSTEM,295097747,295097747
LEMBAGA ADMINISTRASI NEGARA,LEMBAGA ADMINISTRASI NEGARA JAKARTA - 450417,10911943000,67108867,2026,Pencatatan,APBN,Prodea Digital Printing,Pengadaan Langsung,Pengadaan Barang,Alat Tulis Kantor Layanan Kepustakaan,PAKET SELESAI,690000,690000
