nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL I BADAN KEPEGAWAIAN NEGARA YOGYAKARTA - 017241,10880958000,65962529,2026,Pencatatan,APBN,"Jasa Pengangkutan Sampah Desa Samban, Kec Bawen, PT. TELEKOMUNIKASI INDONESIA, TBK, Shinta Tri Windarti",Pengadaan Langsung,Pengadaan Barang,Kebutuhan Dasar Perkantoran di Dalam Negeri kurang dari 40 Pegawai (Jawa Tengah),PAKET SEDANG BERJALAN,372000,372000
BADAN KEPEGAWAIAN NEGARA,BADAN KEPEGAWAIAN NEGARA KANTOR PUSAT JAKARTA - 017220,01KS74MVKH0RDFKE1WAB4R1221,66949627,2026,E-Katalog 6.0,APBN,LAJU JASCO MAJU,E-Purchasing,Barang,Pengadaan Kursi Pegawai,COMPLETED,37212750,37212750
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL X BADAN KEPEGAWAIAN NEGARA DENPASAR - 667882,10976509000,67299564,2026,Pencatatan,APBN,UD Berkah Jaya - Kitchennya Lita,Pengadaan Langsung,Jasa Lainnya,Belanja Bahan Pengadaan Jamuan (PHTC) seleksi di Mandiri Mataram,PAKET SELESAI,40584000,40584000
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL X BADAN KEPEGAWAIAN NEGARA DENPASAR - 667882,10810845000,62972570,2026,Pencatatan,APBN,"Aldi Novaldi, Anak Agung Made Dewantara, Anggie Firmansyah Putra, Bagas Endra Setiawan, Bagus Endri Kurniawan, Burhan, Diki Asmaratama, Ferdy Destira Pramudya, Hultiawati, I Gusti Ngurah Karista Oda Prihandana, I Kadek Widnyana, I Ketut Budiartana, I Made Parsua, I Wayan Adi Wijaya, I Wayan Darmadi, I Wayan Kantun, Irensius Martin, Ni Komang Srik, Ni Made Sinthia Dewi, Nursafitri, Rianto, Sahlan, Samsul Hadi, Suzana Edowati Rihi Ha'U, Syukur Muslimin Djamal, Yosua Eliasar Nome",Pengadaan Langsung,Jasa Lainnya,"Surat Perjanjian Kerja Tenaga Pengemudi, Tenaga Kebersihan dan Tenaga Keamanan pada Wilayah Kantor Regional X BKN (THR)",PAKET SEDANG BERJALAN,83292000,83292000
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL IV BADAN KEPEGAWAIAN NEGARA MAKASAR - 560635,01KQHKF8Y2MEXNYN10002Y60B3,67181725,2026,E-Katalog 6.0,APBN,MANDALA DELTA ENTER PRISE,E-Purchasing,Jasa Lainnya,Belanja Jasa Sewa Pelaksanaan PHTC,PAYMENT OUTSIDE SYSTEM,58505000,58505000
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL VI BADAN KEPEGAWAIAN NEGARA MEDAN - 606261,10313349000,42134270,2026,Swakelola,APBN,"Kantor Regional VI BKN Medan, Kantor Regional VI BKN Medan",,,Belanja Perjalanan Dinas Dalam Kota,PAKET SEDANG BERJALAN,340000,0
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL IX BADAN KEPEGAWAIAN NEGARA JAYAPURA - 622390,10953928000,66398213,2026,Pencatatan,APBN,,Pengadaan Langsung,Pekerjaan Konstruksi,"PEKERJAAN PERBAIKAN LAMPU, ATAP DAN PLAFOND GEDUNG TAKAH",PAKET SELESAI,62460000,62460000
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL III BADAN KEPEGAWAIAN NEGARA BANDUNG - 017237,10896792000,66912709,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pengadaan Jasa Pencetakan / Penggandaan / Laminasi,PAKET SEDANG BERJALAN,1534000,1534000
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL VII BADAN KEPEGAWAIAN NEGARA PALEMBANG - 622372,10818737000,64759995,2026,Non Tender,APBN,CV. BERKAH TEGAR MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Toilet UPT BKN Jambi,SELESAI,12156720,12156720
BADAN KEPEGAWAIAN NEGARA,KANTOR REGIONAL III BADAN KEPEGAWAIAN NEGARA BANDUNG - 017237,01KQMVQYJM7HSVWSRHDQNWCBDX,67057012,2026,E-Katalog 6.0,APBN,KIRANA SURYATAMA,E-Purchasing,Jasa Lainnya,Pengadaan Jamuan Seleksi PHCT SDM Koperasi Desa/Kampung Nelayan Merah Putih Lokasi Ujian UNBAJA Serang,PAYMENT OUTSIDE SYSTEM,25920000,25920000
