nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KHACE8ZKBWN8HDZXNVA4VW2V,65507345,2026,E-Katalog 6.0,APBN,NULAB PHARMACEUTICAL INDONESIA,E-Purchasing,Barang,Pembelian Obat-obatan dan Vitamin dalam Rangka Pelayanan Kegiatan Poliklinik,COMPLETED,3552000,3552000
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KN107MVV36XJJHJ69SBBHJ0H,62221853,2026,E-Katalog 6.0,APBN,ARGA MULYA ABADI,E-Purchasing,Barang,Pengadaan ATK Kegiatan Pimpinan dan Anggota DPD RI Tahun 2026,COMPLETED,197016675,197016675
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KW18BM1R28VFWM65ZPESEB0G,62221853,2026,E-Katalog 6.0,APBN,SATRYA JAYA MULIA,E-Purchasing,Barang,Pengadaan ATK Kegiatan Pimpinan dan Anggota DPD RI Tahun 2026,ON PROCESS,59107500,59107500
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KDPSG1ECSY43Q2W5MATMR136,62221864,2026,E-Katalog 6.0,APBN,SETRA SARI,E-Purchasing,Jasa Lainnya,Jasa Cleaning Service Gedung Kantor DPD RI ,ON PROCESS,6370631416,6370631416
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KTXCE6Z3N1ZNR06ZTE985EM8,67274067,2026,E-Katalog 6.0,APBN,MULTI KREASI SOLUSINDO,E-Purchasing,Jasa Lainnya,Jasa Langganan Cloud Computing,ON PROCESS,268132388,0
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KDPV5X55P1M7SK6F1D57N2Z2,62224378,2026,E-Katalog 6.0,APBN,AGUNG SOLUSI TRANS,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Kantor DPD RI di Ibukota Provinsi,ON PROCESS,236812950,236812950
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KFWDNQ6FQNBHP6DKEBH4MTTF,62221858,2026,E-Katalog 6.0,APBN,ARGA MULYA ABADI,E-Purchasing,Barang,Pengadaan ATK Kegiatan Sekretariat Jenderal DPD RI Tahun 2026,COMPLETED,72606210,72606210
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,10882464000,66906631,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pekerjaan Pemeliharaan Furniture dan meubelair Berupa Perbaikan Meja Kursi Lantai 8 dan Lantai 4,PAKET SELESAI,67506062,67506062
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KD7MAYBBYENT9RJ5WJ3EECYD,62227207,2026,E-Katalog 6.0,APBN,PUTRADUTA BUANASENTOSA,E-Purchasing,Jasa Lainnya,Jasa Penyimpanan Arsip Sekretariat Jenderal DPD RI,ON PROCESS,201592428,201592428
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KRAGZ7YZ5B2GEKYZK77P5DRB,66977447,2026,E-Katalog 6.0,APBN,PRIMA JAYA,E-Purchasing,Barang,Pengadaan Pakaian Dinas Kantor DPD RI Provinsi Kepulauan Bangka Belitung,COMPLETED,12263280,12263280
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KRFSRSE0CTAHESJG0595V84F,62221853,2026,E-Katalog 6.0,APBN,KREASI INDAH PERMAI,E-Purchasing,Barang,Pengadaan ATK Kegiatan Pimpinan dan Anggota DPD RI Tahun 2026,COMPLETED,90079164,90079164
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KKDXR0RX1C7Q0CHV4EJKZ2WC,62227193,2026,E-Katalog 6.0,APBN,CAKRA WIJAYA SOLUSI,E-Purchasing,Jasa Lainnya,Jasa Lisensi Perangkat Jaringan,PAYMENT OUTSIDE SYSTEM,256687500,0
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KW94QXZCWQ3F36JS3J2DWMCF,62221853,2026,E-Katalog 6.0,APBN,ANUGRAH HAZA MANDIRI,E-Purchasing,Barang,Pengadaan ATK Kegiatan Pimpinan dan Anggota DPD RI Tahun 2026,ON PROCESS,155044800,155044800
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KDQMKKBJBM83JT0D3R54DRDH,62227195,2026,E-Katalog 6.0,APBN,IFORTE SOLUSI INFOTEK,E-Purchasing,Jasa Lainnya,Jasa Langganan Koneksi Jaringan Internet Tahun Anggaran 2026,ON PROCESS,3239999997,3239999997
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,10882214000,66906388,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pekerjaan Pemeliharaan Gedung Kantor berupa Perbaikan Musholla Lantai 1 - 4 Gedung A Setjen DPD RI,PAKET SELESAI,27775723,27775723
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,10882914000,62227206,2026,Pencatatan,APBN,,Penunjukan Langsung,Jasa Lainnya,Jasa Ekspedisi Surat-surat/Bahan-bahan Kegiatan DPD RI dan Setjen DPD RI,PAKET SEDANG BERJALAN,722885220,722885220
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KG4A3KKEADY1SKSHTJERTFM0,63829553,2026,E-Katalog 6.0,APBN,DELTA SINKRON LESTARI,E-Purchasing,Jasa Lainnya,Jasa Penggandaan dan Penjilidan Bahan-bahan Setjen DPD RI Bulan Februari s.d Desember 2026,ON PROCESS,585253536,585253536
DEWAN PERWAKILAN DAERAH,DEWAN PERWAKILAN DAERAH - 452646,01KGKZBB6JE8JGE5JZN2GVNDRA,65111010,2026,E-Katalog 6.0,APBN,DELTA SINKRON LESTARI,E-Purchasing,Jasa Lainnya,Jasa Penggandaan dan Penjilidan Bahan Sidang/Rapat Pleno/Tim Kerja DPD RI Bulan Maret s.d Desember 2026,ON PROCESS,1775207518,1775207518
DEWAN PERWAKILAN DAERAH,SEKRETARIAT JENDERAL DPD RI - 465224,01KGKK5AK0F29JMVHRCN4MGN4M,62221858,2026,E-Katalog 6.0,APBN,HAFINDO KARYA PERDANA,E-Purchasing,Barang,Pengadaan ATK Kegiatan Sekretariat Jenderal DPD RI Tahun 2026,PAYMENT OUTSIDE SYSTEM,199974714,199974714
