nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,01KG4BA2SP3582ZHR8FN0AQ861,64514501,2026,E-Katalog 6.0,APBN,DAIKIN APPLIED SOLUTIONS INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Pemeliharaan Chiller di Gedung PPATK TA 2026,ON PROCESS,432234000,432234000
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,01KT3Q9JPPTYTMKK8BBDHWK9AE,67178188,2026,E-Katalog 6.0,APBN,DAYA PERKASA ABADI,E-Purchasing,Jasa Lainnya,Pengadaan Pemeliharaan Perangkat Kelistrikan Data Center pada Gedung PPATK TA 2026,ON PROCESS,70707000,70707000
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSDIKLAT ANTI PENCUCIAN UANG DAN PENCEGAHAN PENDANAAN TERORISME - 417654,01KQENQAVTYEP158VCW057FMVE,66994100,2026,E-Katalog 6.0,APBN,ACCESS MICRO SISTEM,E-Purchasing,Barang,Pengadaan Laptop Pegawai Pada Pusdiklat APUPPT Tahun Anggaran 2026,COMPLETED,545098800,0
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,01KETSJ1M9WQP7SBGNEDWMT854,62939230,2026,E-Katalog 6.0,APBN,PINK SERVICES INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Pengharum Ruangan PPATK Tahun Anggaran 2026,ON PROCESS,81807000,81807000
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,01KVYVSMBNTVR7PMRD4SV1SE6D,67145434,2026,E-Katalog 6.0,APBN,EPSINDO PRIMA SOLUSI,E-Purchasing,Barang,Pengadaan Server Nvidia DGX B300  PPATK TA 2026,ON PROCESS,70973921000,0
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,10837328000,65096871,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan Pencetakan Laporan Capaian Aksi Stranas - Pelaksanaan Kegiatan Komite TPPU,PAKET SELESAI,19008750,19008750
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,10855513000,64717555,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan - Korupsi Reaktif PN,PAKET SEDANG BERJALAN,220000,0
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,10928153000,64152791,2026,Pencatatan,APBN,,Dikecualikan,Jasa Lainnya,Belanja Perjalanan Dinas Paket Meeting Dalam Kota - Evaluasi Terhadap Implementasi Kebijakan di Bidang Pelaporan,PAKET SELESAI,145000000,145000000
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN - 453374,01KTBB1YCN5K6TW9HWXMSX7486,67129343,2026,E-Katalog 6.0,APBN,SALAK BISNIS INTERNASIONAL,E-Purchasing,Barang,Alat Tulis Kantor (ATK),COMPLETED,20389590,20389590
PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,PENDIDIKAN DAN PELATIHAN ANTI PENCUCIAN UANG PPATK - 417654,10911100000,67219641,2026,Non Tender,APBN,PT. DAPUR INOVASI DIGITAL,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Pengadaan Jasa Konsultan Penyusunan Dokumen Arsitektur Learning Management System (LMS) Pusdklat APU PPT TA 2026,SELESAI,29859000,29859000
