nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI SULAWESI UTARA - 450618,10303797000,41419229,2026,Swakelola,APBN,,,,Honor Pertanggungjawaban Pengelola Keuangan,PAKET SELESAI,4410000,0
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI SUMATERA UTARA - 450567,10834660000,64875008,2026,Pencatatan,APBN,"Muhammad Panjiwinata, Muhammad Panjiwinata, Muhammad Panjiwinata, Muhammad Panjiwinata",Pengadaan Langsung,Pengadaan Barang,Belanja Pemeliharaan Peralatan dan Mesin,PAKET SEDANG BERJALAN,18212825,18212825
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI KALIMANTAN UTARA - 418119,10853027000,67020088,2026,Non Tender,APBN,CV. SAINS ART CONSULINDO,Pengadaan Langsung,Jasa Lainnya,Pengawasan pembuatan pagar fasilitas pendukung gedung,SELESAI,40000016,40000016
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PUSAT STRATEGI KEBIJAKAN PENGAWASAN - 604435,10800648000,63687320;63687308,2026,Pencatatan,APBN,"belanja kendaraan, belanja kendaraan",Pengadaan Langsung,Pengadaan Barang,"Biaya Pemeliharaan dan Operasional Kendaraan Dinas Pejabat Eselon II (D.K.I.  Jakarta),keperluan Sehari-hari Perkantoran kurang 40 Pegawai (DKI Jakarta)",PAKET SEDANG BERJALAN,80746000,0
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI BALI - 450649,01KTX19KKVWX6C5W73SZW3BGP0,67006146,2026,E-Katalog 6.0,APBN,CV Solusi Arya Prima Bali,E-Purchasing,Barang,Kursi Ruang Rapat,COMPLETED,105000028,0
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,KANTOR PUSAT BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN - 450491,10124689000,66771775,2026,Tender,APBN,,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Konsultan Pengawas Rehabilitasi Ruang Kerja Lt. 5, 6, 7, dan 11",SELESAI,602508000,602508000
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI SUMATERA UTARA - 450567,10937306000,67058057,2026,Pencatatan,APBN,Muhammad Panjiwinata,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan,PAKET SEDANG BERJALAN,74845613,74845613
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI PAPUA TENGAH - 691251,10964792000,67387824,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Operasional Perkantoran dan Pimpinan,PAKET SEDANG BERJALAN,146955363,146955363
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI BALI - 450649,01KDSCARH9XQ8X6SW6S7GWPV3S,62619883,2026,E-Katalog 6.0,APBN,PEGAWAI BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,E-Purchasing,Barang,Belanja Keperluan Perkantoran,ON PROCESS,140354040,140354040
BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,PERWAKILAN BPKP PROVINSI MALUKU UTARA - 689287,01KKAT1SRA8SC5KJDKM67QCRQ0,63844086,2026,E-Katalog 6.0,APBN,TERRA PERKASA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Keperluan Perkantoran,ON PROCESS,468014180,468014180
