nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KRFQZRRADSNE16GCYEXHXHHK,67127393,2026,E-Katalog 6.0,APBN,ANEKA SARANA SENTOSA,E-Purchasing,Jasa Lainnya,6925.EBA.958.051.A.524119 Paket Meeting Fullboard Belanja Perjalanan Dinas Luar Kota Pengelolaan Media,ON PROCESS,80345000,80345000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KTE01ZKC2RS9E941YA7N7XAD,67253282,2026,E-Katalog 6.0,APBN,KIRAI ABADI JAYA,E-Purchasing,Barang,Paket Belanja Konsumsi Kegiatan Seleksi Personil Pendukung Pelaksanaan Tugas Paskibraka Tahun 2026,ON PROCESS,85858500,85858500
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10921143000,64032629,2026,Non Tender,APBN,CV Gen Kreatif Mandiri,Pengadaan Langsung,Jasa Lainnya,Pengadaan Jasa Event Organizer Kegiatan Relawan Gerakan Kebajikan Pancasila Kepada Masyarakat di Kabupaten Sanggau Provinsi Kalimantan Barat pada tanggal 29 Juni 2026,SELESAI,141350175,141350175
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KP57RYZYDGA66VXCB91GS9TM,66711598,2026,E-Katalog 6.0,APBN,SUMAMPAU PEMBANGUNAN LESTARI,E-Purchasing,Jasa Lainnya," 6925.EBA.963.051.A Pake Fullboard Meeting Luar Kota Kegiatan Penyusunan Tata Kelola dan Manajemen SPBE",PAYMENT OUTSIDE SYSTEM,38200000,38200000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KN609FKRFW9NN2QY7Q7R0K4B,66711598,2026,E-Katalog 6.0,APBN,GRAMA PRAMESI SIDDHI,E-Purchasing,Jasa Lainnya," 6925.EBA.963.051.A Pake Fullboard Meeting Luar Kota Kegiatan Penyusunan Tata Kelola dan Manajemen SPBE",PAYMENT OUTSIDE SYSTEM,76000000,76000000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10835488000,65284957,2026,Pencatatan,APBN,,Dikecualikan,Jasa Lainnya,"Pengadaan Paket Meeting Luar Kota Kegiatan Pembahasan Peningkatan Kepatuhan Pengelolaan Perbendaharaan Guna Pelaporan Keuangan yang Akuntabel tanggal 25-27 Januari 2026 di Surabaya, Jawa Timur",PAKET SELESAI,96126000,96126000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KR0C1AFDG9RHXVT4Q4GKY04Y,64829623,2026,E-Katalog 6.0,APBN,NURTIRTA NUSA LESTARI,E-Purchasing,Jasa Lainnya,"6930.ABC.002.051.A -  Belanja Paket Meeting Dalam Kota Perencanaan, Pengoordinasian, dan Pemuktahiran Metodologi Evaluasi Hasil Pembudayaan Nilai - Nilai Pancasila",ON PROCESS,61350000,61350000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10846764000,64087620,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pengadaan Pemeliharaan Gedung (Renov Gedung Abdul Muis),PAKET SELESAI,15651000,15651000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10934515000,64032629,2026,Non Tender,APBN,PT. MAHA ABHINAYA HANASTA,Pengadaan Langsung,Jasa Lainnya,Pengadaan Jasa Event Organizer Kegiatan Relawan Gerakan Kebajikan Pancasila kepada Masyarakat di Medan 2 s.d. 5 Juli 2026,SELESAI,143345400,143345400
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KRAMXWTNEQ2J4Y01ZGDB4WXR,66749834,2026,E-Katalog 6.0,APBN,MEGA TEKNOLOGINDO PERKASA,E-Purchasing,Barang,6925.EBB.951.051.A.532111 Belanja Peralatan dan Mesin,ON PROCESS,148740000,148740000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KQ96Q4V0CX8KARSK41ZVNA7Y,67016927,2026,E-Katalog 6.0,APBN,ICON MENARA SAMUDERA,E-Purchasing,Jasa Lainnya,6925.EBC.954.051.A Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Perencanaan,PAYMENT OUTSIDE SYSTEM,17800000,17800000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KFFWKCNMNT81JBE8T65CX2NB,63012214,2026,E-Katalog 6.0,APBN,INDOAKSES INFO DUNIA,E-Purchasing,Barang,6925.EBA.994.002.C.521119 Belanja Barang Operasional Lainnya ,PAYMENT OUTSIDE SYSTEM,92074500,0
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10916180000,64032629,2026,Non Tender,APBN,CV. QUEENARTHA UTAMA,Pengadaan Langsung,Jasa Lainnya,Pengadaan Jasa Event Organizer Kegiatan Relawan Kebajikan Pancasila Kepada Masyarakat di Kabupaten Bantaeng Provinsi Sulawesi Selatan pada Tanggal 28 Juni 2026,SELESAI,142041150,142041150
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KRJ9ZB3D26HSRXQ5TR0VJAZ5,64829623,2026,E-Katalog 6.0,APBN,DUTA ANGGADA REALTY,E-Purchasing,Jasa Lainnya,"6930.ABC.002.051.A -  Belanja Paket Meeting Dalam Kota Perencanaan, Pengoordinasian, dan Pemuktahiran Metodologi Evaluasi Hasil Pembudayaan Nilai - Nilai Pancasila",PAYMENT OUTSIDE SYSTEM,75750000,75750000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KV06XTRR7XCN6JPQ54VGR7KD,67280956,2026,E-Katalog 6.0,APBN,ADHIRAJASA BRATA BHAKTI,E-Purchasing,Jasa Lainnya,051.A.522191 Belanja Jasa Lainnya Kegiatan Psikotest Calon Paskibraka Verifikasi Tingkat Pusat Tahun 2026,ON PROCESS,170829000,170829000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KNK0AV45D4Q92NNYAPY7T73T,65177371,2026,E-Katalog 6.0,APBN,BOGOR RAYA ESTATINDO,E-Purchasing,Jasa Lainnya,6925.EBA.957.052.A Paket Meeting Luar Kota Telaah Hukum dan Pengelolaan Dokumentasi dan Informasi Hukum,PAYMENT OUTSIDE SYSTEM,43950000,43950000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10910820000,66871043,2026,Pencatatan,APBN,CV. Parantina,Pengadaan Langsung,Pengadaan Barang,(WA.6925) Pengadaan Kabinet Dinding Videotron Ruang Rapat Utama Gedung BPIP,PAKET SELESAI,30000000,30000000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KGH7RF5CW4WRCG0KPFP1PN4Z,64908177,2026,E-Katalog 6.0,APBN,AKSARA KOMUNIKA DIGITAL,E-Purchasing,Jasa Lainnya,122.01.WA.6925.EBA.032.051.B. 522191 (Jasa Lainnya),ON PROCESS,179820000,179820000
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KFMZRX2KNC8B9M0N5MQ5J2KE,64258469,2026,E-Katalog 6.0,APBN,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT,E-Purchasing,Jasa Lainnya,6925.EBD.071.051.A.524114  Penyusunan Rencana Kerja Tahunan,PAYMENT OUTSIDE SYSTEM,336596480,336596480
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,10902441000,66726225,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,(WA.6925) Pengadaan Jamuan Rapat Pimpinan Tanggal 30 Maret 2026,PAKET SELESAI,68492500,68492500
BADAN PEMBINAAN IDEOLOGI PANCASILA,BADAN PEMBINAAN IDEOLOGI PANCASILA - 403992,01KRQNG4GG05ZXNR2QX6T67AGB,66190232,2026,E-Katalog 6.0,APBN,RASYA MANDIRI PUTRA,E-Purchasing,Barang,051.B.521211 Belanja Bahan Pelaksanaan Tugas Paskibraka (Harlah Pancasila dan HUT RI),ON PROCESS,138956571,138956571
