nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
BADAN KARANTINA INDONESIA,"BALAI KARANTINA HEWAN, IKAN, DAN TUMBUHAN RIAU - 690873",01KWDVH8G2J0GXH5AAV5FG21Z3,65920913,2026,E-Katalog 6.0,APBN,SRI RAHMI KAMELIA SIREGAR,E-Purchasing,Jasa Lainnya,Belanja Jasa Lainnya,ON PROCESS,17400000,17400000
BADAN KARANTINA INDONESIA,"BALAI KARANTINA HEWAN, IKAN, DAN TUMBUHAN SULAWESI UTARA - 690893",01KSC79F5DCV3AXFX1CCQ5ZPTF,65530992,2026,E-Katalog 6.0,APBN,KOHEN MEDIKA LABORATORIES,E-Purchasing,Barang,Belanja Bahan,COMPLETED,12181795,12181795
BADAN KARANTINA INDONESIA,BALAI KARANTINA HEWAN IKAN DAN TUMBUHAN PAPUA TENGAH - 690899,10875732000,65397455,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Belanja Langganan Listrik,PAKET SELESAI,96438,96438
BADAN KARANTINA INDONESIA,BALAI KARANTINA HEWAN IKAN DAN TUMBUHAN PAPUA TENGAH - 690899,10975092000,67417680,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Koordinasi Penyelenggaraan dan Pengawasan Perkarantinaan Lalu Lintas Media Pembawa HPHK Di Satpel Regional Papua Maluku,PAKET SELESAI,3076161,0
BADAN KARANTINA INDONESIA,"BALAI KARANTINA HEWAN, IKAN, DAN TUMBUHAN JAWA TENGAH - 690881",01KJQ6PD2FM0K5Y8N0NNXBAVQS,62038484,2026,E-Katalog 6.0,APBN,OKA MAHENDRA,E-Purchasing,Jasa Lainnya,"Outsourching Tenaga, Kemananan/Penjaga/Scurity (29 ORANG X 12 BLN )",ON PROCESS,17274135,17274135
BADAN KARANTINA INDONESIA,"BALAI BESAR KARANTINA HEWAN, IKAN, DAN TUMBUHAN SULAWESI SELATAN - 690866",01KT2SEYKKD9WFARP9H3SN80NZ,65949845,2026,E-Katalog 6.0,APBN,ELO KARSA UTAMA,E-Purchasing,Barang,Belanja Barang Persediaan Barang Konsumsi,ON PROCESS,2053500,0
BADAN KARANTINA INDONESIA,"BALAI KARANTINA HEWAN, IKAN, DAN TUMBUHAN DAERAH ISTIMEWA YOGYAKARTA - 690882",01KR0JVSN5T6065GHK5X5CRMY6,65373786,2026,E-Katalog 6.0,APBN,FATHIR JAYA,E-Purchasing,Barang,Pakaian Dinas Pegawai/Perawat (ASN) (D.I. Yogyakarta),ON PROCESS,95651959,95651959
BADAN KARANTINA INDONESIA,BALAI KARANTINA HEWAN IKAN DAN TUMBUHAN PAPUA TENGAH - 690899,10835854000,65397455,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Belanja Langganan Listrik,PAKET SELESAI,481143,481143
BADAN KARANTINA INDONESIA,"BALAI KARANTINA HEWAN, IKAN, DAN TUMBUHAN SULAWESI TENGGARA - 690890",01KFD33FBQPX2DAW0Z7ZCGJW59,62845363,2026,E-Katalog 6.0,APBN,THERMALINDO SARANA LABORATORIA,E-Purchasing,Barang,Belanja Barang Persediaan Barang Konsumsi,COMPLETED,7559100,0
BADAN KARANTINA INDONESIA,"BALAI BESAR KARANTINA HEWAN, IKAN, DAN TUMBUHAN KALIMANTAN TIMUR - 690864",01KJPVC6V0GVF1RSCSJSH20BJT,65901044,2026,E-Katalog 6.0,APBN,JEFRIANUS SISUK SIKONE,E-Purchasing,Jasa Lainnya,Jasa Lainnya Orang Perseorangan,ON PROCESS,11100000,11100000
BADAN KARANTINA INDONESIA,"BALAI KARANTINA HEWAN, IKAN, DAN TUMBUHAN KALIMANTAN UTARA - 690889",01KPW5Z8PS5T3BAK06J70DMFHQ,63286790,2026,E-Katalog 6.0,APBN,SUMBER REJEKI MEDIKA JAYA,E-Purchasing,Barang,Belanja Barang Persediaan Barang Konsumsi,COMPLETED,7236090,7236090
