nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KDTKASDSCE6MB6PJB3MWZ1K1,62560987,2026,E-Katalog 6.0,APBN,BINTANG MITRA PRATAMA,E-Purchasing,Jasa Lainnya,Manajemen Building Pengelolaan Keamanan dan Ketertiban Kantor KY dan PKY Tahun 2026,ON PROCESS,14657221548,14657221548
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KT8ZE28MC9E0V817X0EEZ101,62560996,2026,E-Katalog 6.0,APBN,ASIA FUJI INDONESIA,E-Purchasing,Jasa Lainnya,Perawatan/Perbaikan Peralatan Kantor,ON PROCESS,424297500,424297500
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KQC344K3D18M26B3DP3HBFHG,67016470,2026,E-Katalog 6.0,APBN,CAKRA LOTUS ABADI,E-Purchasing,Barang,Pengadaan Sewa Peralatan Seleksi Kualitas Calon Hakim Agung dan Ad Hoc di Mahkamah Agung TA 2026,PAYMENT OUTSIDE SYSTEM,179199978,179199978
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KKT5JCRW0390G3ZM7FX0X60N,66483817,2026,E-Katalog 6.0,APBN,V-CUBE INDONESIA,E-Purchasing,Jasa Lainnya,Langganan Video Conference,COMPLETED,52070100,0
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KDQZJ520YAQQHWHA4VMCYNPP,62531392,2026,E-Katalog 6.0,APBN,APLIKANUSA LINTASARTA,E-Purchasing,Jasa Lainnya,Langganan Layanan Internet PKY,ON PROCESS,2087999990,2087999990
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KDRYS3Y4GM7B9P4A4Z18N5ZT,62531398,2026,E-Katalog 6.0,APBN,EKAMAS MORA REPUBLIK,E-Purchasing,Jasa Lainnya,Langganan Layanan Internet dan Jaringan IT,ON PROCESS,1030799995,1030799995
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KKJQ54PA730Y6EHWH6HCFANR,62531403,2026,E-Katalog 6.0,APBN,NALELA KARYA PERSADA,E-Purchasing,Jasa Lainnya,Langganan Office 365,PAYMENT OUTSIDE SYSTEM,1620444600,1620444600
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KJ7QWSWACHAXJ517H728RVG4,62561219,2026,E-Katalog 6.0,APBN,PIJAR LENTERA CAKRAWALA,E-Purchasing,Jasa Lainnya,Sewa peralatan kerja pegawai (CPNS) Tahun 2026,COMPLETED,1753111800,1753111800
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KDQADJKQ1NXN4MTVEWMMF4YB,62531402,2026,E-Katalog 6.0,APBN,APLIKANUSA LINTASARTA,E-Purchasing,Jasa Lainnya,Langganan Perangkat Interkoneksi Kantor Penghubung,ON PROCESS,830366136,830366136
KOMISI YUDISIAL RI,KOMISI YUDISIAL RI - 439479,01KPMJWA83XV3VHPP87JVB4C1P,62560995,2026,E-Katalog 6.0,APBN,CHEMIPHARMA JULIEN DJONELIDA,E-Purchasing,Barang,Belanja Barang Persediaan Lainnya,ON PROCESS,124629524,124629524
