nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KOTA MADIUN,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,01KSRVN1BPMEGXPJD22838CWH4,64927523,2026,E-Katalog 6.0,APBD,JAVA SMART INDONESIA,E-Purchasing,Jasa Lainnya,Belanja Jasa Tenaga Administrasi,ON PROCESS,12500000,12500000
KOTA MADIUN,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,531442,,2026,Tokodaring,,CV. MITRA JAYA SEJAHTERA,E-Purchasing,Pengadaan Barang,,,300000,300000
KOTA MADIUN,RUMAH SAKIT UMUM DAERAH KOTA MADIUN - 1.02.2.14.0.00.03.0001,01KQRWBGRG6S3XTFBZFF9B80WM,62522571,2026,E-Katalog 6.0,BLUD,BETA PHARMACON,E-Purchasing,Barang,Belanja Obat-obatan,COMPLETED,124599720,0
KOTA MADIUN,"DINAS KEBUDAYAAN, PARIWISATA, KEPEMUDAAN DAN OLAH RAGA - 2.22.2.19.3.26.04.0000",10797897000,64025653,2026,Non Tender,APBD,CV. DUTA NIRWANA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultansi Pengawasan untuk Pekerjaan Teknik Sipil Transportasi (Perbaikan Wisma Haji),SELESAI,9768000,9768000
KOTA MADIUN,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.2.10.0.00.02.0000,10793848000,64555773,2026,Non Tender,APBD,CV. INSANIKA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultansi Penyusunan Data Spasial Penggunaan Lahan,SELESAI,98963822,98963822
KOTA MADIUN,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KGNGKEFF5EJNYHF60N876RMH,62572863,2026,E-Katalog 6.0,APBD,KURNIA DIANASARI,E-Purchasing,Jasa Lainnya,Belanja Jasa Tenaga Administrasi,COMPLETED,3000000,3000000
KOTA MADIUN,"BADAN PERENCANAAN PEMBANGUNAN, RISET, DAN INOVASI DAERAH - 5.01.5.05.0.00.02.0000",10773647000,63140041,2026,Non Tender,APBD,CV. LINPEKO,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,"Belanjan Jasa Konsultansi: Indeks Rasa Aman, Indeks Ketentraman, IPKKU(Indeks Penyelenggaraan Ketenteraman dan Ketertiban Umum) Kota Madiun Tahun 2026.",SELESAI,98751150,98751150
KOTA MADIUN,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KVA3DS9JHBA0G7C4GBWN2D0M,62573602,2026,E-Katalog 6.0,APBD,YOVI PAMELA FANDIANA,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,ON PROCESS,4000000,4000000
KOTA MADIUN,RUMAH SAKIT UMUM DAERAH KOTA MADIUN - 1.02.2.14.0.00.03.0001,01KGE12ZCTNP3MEXCEQKK5QMYX,62522571,2026,E-Katalog 6.0,BLUD,NICHOLAS LABORATORIES INDONESIA,E-Purchasing,Barang,Belanja Obat-obatan,COMPLETED,25070238,25070238
KOTA MADIUN,"DINAS KEBUDAYAAN, PARIWISATA, KEPEMUDAAN DAN OLAH RAGA - 2.22.2.19.3.26.04.0000",10785873000,64025650,2026,Non Tender,APBD,BARUNA PUTRA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultansi Pengawasan untuk Pekerjaan Teknik Sipil Transportasi (pengawasan perbaikan kawasan stadion),SELESAI,9645900,9645900
KOTA MADIUN,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.2.10.0.00.02.0000,10858974000,62562482,2026,Non Tender,APBD,CV PORTAL ARCHITECTURA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Pemeliharaan Jalan Lingkungan (Paving) di Kota Madiun,SELESAI,24016515,24016515
KOTA MADIUN,"DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 1.02.2.14.0.00.03.0000",01KTQMR6AX64GK2ZNK1SN8VD7S,64888470,2026,E-Katalog 6.0,APBD,PHAPROS,E-Purchasing,Barang,Belanja Obat-Obatan-Obat,ON PROCESS,42224400,42224400
