nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KOTA SALATIGA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.22.0000,506158,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,360000,360000
KOTA SALATIGA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KJP6WS4DB3CAVB5XNGXG8ATG,63337100,2026,E-Katalog 6.0,APBD,DEXA MEDICA,E-Purchasing,Barang,DKK - Belanja Bahan Obat Esensial Paket 2 - IF (PBHPR),COMPLETED,54342756,54342756
KOTA SALATIGA,RUMAH SAKIT UMUM DAERAH PADA DINAS KESEHATAN - 1.02.0.00.0.00.01.0001,01KTQXEBX6X3D92RWZW7FAJC2Y,65200562,2026,E-Katalog 6.0,BLUD,BHINEKA MITRA SEJATI,E-Purchasing,Barang,BAHP Reguler dan E-Catalog,ON PROCESS,19980000,19980000
KOTA SALATIGA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.22.0000,20260608000269,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,5075000,5075000
KOTA SALATIGA,RUMAH SAKIT UMUM DAERAH PADA DINAS KESEHATAN - 1.02.0.00.0.00.01.0001,01KQXPN8VD9XMZV5C8E1253VW8,67079311,2026,E-Katalog 6.0,BLUD,ANEKA MEDIKA INDONESIA,E-Purchasing,Barang,Pemeliharaan Alat Kesehatan CT Scan,ON PROCESS,620000000,0
KOTA SALATIGA,BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH - 5.02.0.00.0.00.25.0000,499969,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,125000,125000
KOTA SALATIGA,DINAS SOSIAL - 1.06.0.00.0.00.06.0000,525288,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,240000,240000
KOTA SALATIGA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,508474,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,2590000,2590000
KOTA SALATIGA,"BADAN PERENCANAAN, PENELITIAN DAN PENGEMBANGAN DAERAH - 5.01.5.05.0.00.24.0000",484107,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,180000,180000
KOTA SALATIGA,INSPEKTORAT - 6.01.0.00.0.00.27.0000,478418,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,969200,969200
KOTA SALATIGA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,471649,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,180000,180000
