nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
PROVINSI SULAWESI BARAT,"DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN, PERTANAHAN DAN PERHUBUNGAN DAERAH - 1.04.2.10.2.15.01.0000",10834175000,66942316,2026,Non Tender,APBD,MUARA KARYA DESAIN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsolidasi Belanja Jasa Konsultasi Perencanaan Prasarana Drainase Permukiman Nilai pagu di atas Rp. 100 juta s/d Rp. 250 Juta Kabupaten Mamuju dan Belanja Jasa Konsultasi Perencanaan Prasarana Drainase Permukiman Nilai Pagu s/d Rp. 100 juta Kabupaten Mamuju,SELESAI,68320000,68320000
PROVINSI SULAWESI BARAT,DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH - 2.23.2.24.0.00.01.0000,10941132000,64806538,2026,Pencatatan,APBD,,Pengadaan Langsung,Jasa Lainnya,Makan minum kegiatan Lomba Pembuatan Resensi Buku Berbasis Koleksi Perpustakaan,PAKET SELESAI,9348000,9348000
PROVINSI SULAWESI BARAT,"DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA DAERAH - 1.02.2.14.0.00.01.0000",01KJPPSAH0YMAR255VD8JP023J,64009152,2026,E-Katalog 6.0,APBD,PHAPROS,E-Purchasing,Barang,Belanja Obat-Obatan-Obat,ON PROCESS,939076818,939076818
PROVINSI SULAWESI BARAT,SEKRETARIAT DAERAH BIRO PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT - 4.01.0.00.0.00.01.0001,10824122000,66865143,2026,Non Tender,APBD,PT. PRIMA INDONESIA MERDEKA,Pengadaan Langsung,Jasa Lainnya,Silaturrahim Ulama dan Tokoh Agama,SELESAI,39610350,39610350
PROVINSI SULAWESI BARAT,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01KPW6G0Y3DX0SWKDYV6XX2PY9,66957542,2026,E-Katalog 6.0,APBD,ARIDAS KARYA SATRIA,E-Purchasing,Barang,Pengadaan Cetakan Notice Surat-surat Berharga UPTD Pelayanan Pajak se Sulawesi Barat,PAYMENT OUTSIDE SYSTEM,161598240,161598240
PROVINSI SULAWESI BARAT,DINAS PENDIDIKAN DAN KEBUDAYAAN DAERAH - 1.01.2.22.0.00.01.0000,01KP5W32DNNRPE7P4KB5Y9W1ER,65049624,2026,E-Katalog 6.0,APBD,HOTEL BERKAH,E-Purchasing,Jasa Lainnya,Belanja Jasa Penyelenggaraan Acara - Fullboard Type A  Bimtek Penguatan bagi Komunitas Belajar / MGMP,PAYMENT OUTSIDE SYSTEM,63070000,63070000
PROVINSI SULAWESI BARAT,DINAS TRANSMIGRASI DAN TENAGA KERJA DAERAH - 2.07.3.32.0.00.01.0000,10125068000,66509835,2026,Tender,APBD,,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Penyusunan Rencana Satuan Kawasan Pengembangan (RKSKP) Tutar,BERLANGSUNG,174936000,174936000
PROVINSI SULAWESI BARAT,DINAS TRANSMIGRASI DAN TENAGA KERJA DAERAH - 2.07.3.32.0.00.01.0000,10846852000,66005047,2026,Non Tender,APBD,CV. ARS KHAWLA ENGINEERING,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Perencana Padat Karya Kab. Mamuju Tengah,SELESAI,62445825,62445825
PROVINSI SULAWESI BARAT,BADAN PENGHUBUNG DAERAH - 5.07.0.00.0.00.01.0000,10961950000,65304466,2026,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,PAKET SEDANG BERJALAN,13700000,0
PROVINSI SULAWESI BARAT,DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH - 2.23.2.24.0.00.01.0000,10337402000,42478193,2026,Swakelola,APBD,,,,"Perjalanan dinas luar daerah kegiatan Bimtek Literasi Informasi untuk Pustakawan, Guru, dan Penggiat Literasi",PAKET SELESAI,5260000,0
