nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. SRAGEN,RSUD SUKOWATI TANGEN - 1.02.0.00.0.00.01.0030,01KHWAADJH14D1653KPWTECSF7,62741349,2026,E-Katalog 6.0,BLUD,DANKOS FARMA,E-Purchasing,Barang,Belanja Bahan Obat-Obatan (E-Katalog),COMPLETED,899766,899766
KAB. SRAGEN,PUSKESMAS KALIJAMBE - 1.02.0.00.0.00.01.0003,01KQBVA7MCJ1W2GN4538PNPZMQ,63499928,2026,E-Katalog 6.0,BLUD,EXPERT SOLUSI INDONESIA,E-Purchasing,Barang,Belanja Modal Mebel ( Kursi Tunggu  pasien set 4 ),COMPLETED,7499998,7499998
KAB. SRAGEN,RSUD DR. SOERATNO GEMOLONG - 1.02.0.00.0.00.01.0002,01KNNMAYVKKBJX1NNFX7DBN1W4,63330772,2026,E-Katalog 6.0,BLUD,KALVENTIS SINERGI FARMA,E-Purchasing,Barang,Belanja Bahan Obat-Obatan (E-Katalog),COMPLETED,40348500,0
KAB. SRAGEN,RSUD DR. SOEHADI PRIJONEGORO SRAGEN - 1.02.0.00.0.00.01.0001,01KR5GC5YNK6P90F6R14ZE6651,63047569,2026,E-Katalog 6.0,BLUD,MERSIFARMA TIRMAKU MERCUSANA,E-Purchasing,Barang,Belanja Bahan Obat Obatan E catalog,ON PROCESS,8955746,8955746
KAB. SRAGEN,PUSKESMAS GEMOLONG - 1.02.0.00.0.00.01.0020,01KS9B5ZGCETSBWFXF6PY2PT64,63134507,2026,E-Katalog 6.0,BLUD,DAYA ELANG UTAMA,E-Purchasing,Barang,Belanja Modal Komputer,COMPLETED,35964000,35964000
KAB. SRAGEN,RSUD SUKOWATI TANGEN - 1.02.0.00.0.00.01.0030,01KHWDKTXTH4QQYYEVK258X88B,62741349,2026,E-Katalog 6.0,BLUD,BERNOFARM,E-Purchasing,Barang,Belanja Bahan Obat-Obatan (E-Katalog),COMPLETED,32380290,32380290
KAB. SRAGEN,RSUD DR. SOERATNO GEMOLONG - 1.02.0.00.0.00.01.0002,01KWK5T9EGFKWGTMETRNQ80JJR,63330772,2026,E-Katalog 6.0,BLUD,ETERCON PHARMA,E-Purchasing,Barang,Belanja Bahan Obat-Obatan (E-Katalog),ON PROCESS,7572975,7572975
KAB. SRAGEN,RSUD DR. SOERATNO GEMOLONG - 1.02.0.00.0.00.01.0002,01KG47S77NKWS42QAHNR1PJQHZ,62734962,2026,E-Katalog 6.0,BLUD,KASTARA TEKNOLOGI INTERNASIONAL,E-Purchasing,Barang,Belanja Barang Pakai Habis Kesehatan (E-Katalog),COMPLETED,3126737,3126737
KAB. SRAGEN,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KVCY3YZ7JHN8AS079DV71ZFE,63749279,2026,E-Katalog 6.0,APBD,SRI SADONO,E-Purchasing,Barang,Penatausahaan Arsip Dinamis pada SKPD,ON PROCESS,1427460,1427460
KAB. SRAGEN,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KVSC46BAK7BCA931E1S3DT2N,63753320,2026,E-Katalog 6.0,APBD,MITRA SAMI LANCAR,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya,ON PROCESS,244200,244200
KAB. SRAGEN,RSUD DR. SOEHADI PRIJONEGORO SRAGEN - 1.02.0.00.0.00.01.0001,01KH2P12RYVGVC32MM6DMCMP2N,62860419,2026,E-Katalog 6.0,BLUD,SEKARGUNA MEDIKA,E-Purchasing,Barang,Belanja Modal Alat Kedokteran Umum,COMPLETED,77700000,0
KAB. SRAGEN,RSUD DR. SOERATNO GEMOLONG - 1.02.0.00.0.00.01.0002,01KP2AWT0167418D37YTYBTHKX,63330772,2026,E-Katalog 6.0,BLUD,PRATAPA NIRMALA,E-Purchasing,Barang,Belanja Bahan Obat-Obatan (E-Katalog),ON PROCESS,45600232,45600232
KAB. SRAGEN,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KV52VC5KM6YGJ176K93VMSCB,64504612,2026,E-Katalog 6.0,APBD,PENYETAN 'SIIP',E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,205000,205000
