nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. MINAHASA SELATAN,DINAS PERDAGANGAN - 3.30.3.31.3.29.25.0000,10324083000,42602189,2026,Swakelola,APBD,"DINAS PERDAGANGAN KABUPATEN MINAHASA SELATAN, DINAS PERDAGANGAN KABUPATEN MINAHASA SELATAN, DINAS PERDAGANGAN KABUPATEN MINAHASA SELATAN, DINAS PERDAGANGAN KABUPATEN MINAHASA SELATAN, DINAS PERDAGANGAN KABUPATEN MINAHASA SELATAN",,,Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan operator layanan operasional,PAKET SEDANG BERJALAN,35333333,0
KAB. MINAHASA SELATAN,SEKRETARIAT DAERAH KABUPATEN MINAHASA SELATAN - 4.01.0.00.0.00.26.0000,01KS1JYJHHST77DK8Z0YWXZPAB,67048237,2026,E-Katalog 6.0,APBD,JULIANA LUSIA WINOWOD,E-Purchasing,Barang,Belanja Makanan dan Minuman Jamuan Tamu,ON PROCESS,13500000,13500000
KAB. MINAHASA SELATAN,SEKRETARIAT DAERAH KABUPATEN MINAHASA SELATAN - 4.01.0.00.0.00.26.0000,01KNJVH0M5YNQK27128B78QN4W,64903653,2026,E-Katalog 6.0,APBD,DAVID DANIEL RORIMPANDEY ,E-Purchasing,Barang,Belanja Makanan dan Minuman Jamuan Tamu,ON PROCESS,20202000,20202000
KAB. MINAHASA SELATAN,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.11.0000,01KVSN6SGJA553APC3N9ANDYE9,65689017,2026,E-Katalog 6.0,APBD,DEISY SOMBA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,677100,677100
KAB. MINAHASA SELATAN,SEKRETARIAT DAERAH KABUPATEN MINAHASA SELATAN - 4.01.0.00.0.00.26.0000,01KWJM70NA9EGX1YQVAD2B8707,64903659,2026,E-Katalog 6.0,APBD,MAGDALENA CHRISTINA RORIMPANDEY,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,28235000,28235000
KAB. MINAHASA SELATAN,DINAS PERTANIAN - 3.27.0.00.0.00.23.0000,10913130000,67317662,2026,Non Tender,APBD,CV.KARYA ARIKON,Pengadaan Langsung,Pekerjaan Konstruksi,Pengadaan Screen House,SELESAI,248986605,248986605
KAB. MINAHASA SELATAN,SEKRETARIAT DAERAH KABUPATEN MINAHASA SELATAN - 4.01.0.00.0.00.26.0000,01KNJSB7FT0VGZCHGR6T1N4CNC,64903653,2026,E-Katalog 6.0,APBD,JULIANA LUSIA WINOWOD,E-Purchasing,Barang,Belanja Makanan dan Minuman Jamuan Tamu,ON PROCESS,52000000,52000000
KAB. MINAHASA SELATAN,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.21.2.20.15.0000,01KQV8QVF73Q94QJXG6DDP6MTF,65417605,2026,E-Katalog 6.0,APBD,TOP MEDIA INDONESIA,E-Purchasing,Jasa Lainnya,Belanja Langganan Jurnal/Surat Kabar/Majalah,ON PROCESS,1998000,1998000
KAB. MINAHASA SELATAN,SEKRETARIAT DAERAH KABUPATEN MINAHASA SELATAN - 4.01.0.00.0.00.26.0000,01KNJTB945T3A2M9J8XZP1GYZC,64903514,2026,E-Katalog 6.0,APBD,JULIANA LUSIA WINOWOD,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,30150000,30150000
KAB. MINAHASA SELATAN,DINAS SOSIAL - 1.06.0.00.0.00.06.0000,10319653000,43425542,2026,Swakelola,APBD,JUNITTA LYVIA MANOPPO,,,Belanja Jasa Konversi Aplikasi/Sistem Informasi,PAKET SEDANG BERJALAN,1400000,0
