nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. FLORES TIMUR,DINAS PERKEBUNAN DAN PETERNAKAN - 3.27.0.00.0.00.05.0000,01KRDJ6CYAS3G5ZBRSJR60AB10,65650007,2026,E-Katalog 6.0,APBD,ANUGERAH PRATAMA,E-Purchasing,Barang,Belanja Alat dan Bahan  untuk Pengembangan Tembakau,ON PROCESS,59451600,59451600
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KW1EGXB8Z3MHCHSG2P6AA0XD,65568438,2026,E-Katalog 6.0,APBD,TRE FONTANA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,ON PROCESS,7341540,7341540
KAB. FLORES TIMUR,DINAS PERIKANAN - 3.25.0.00.0.00.01.0000,01KQ97FWW8K9SE18E65RDY8557,66461522,2026,E-Katalog 6.0,APBD,PUTRI BELABAJA,E-Purchasing,Barang,Pengadaan Laptop,ON PROCESS,40359600,40359600
KAB. FLORES TIMUR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KJYDJC8GZDFSX5K6Q41W7XCK,66078338,2026,E-Katalog 6.0,APBD,HEXPHARM JAYA LABORATORIES,E-Purchasing,Barang,Pengadaan Obat,ON PROCESS,125108100,125108100
KAB. FLORES TIMUR,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.01.0000,10825180000,63686465,2026,Non Tender,APBD,CV. SUMBA SATU GROUP,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Peningkatan Bangunan Perkuatan Tebing Spesifikasi : Desa Mangaaleng,SELESAI,7980000,7980000
KAB. FLORES TIMUR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KVAH2YJA47MXYWSTY3V6DKJ9,66082414,2026,E-Katalog 6.0,APBD,INDO TEKHNOPLUS,E-Purchasing,Barang,Reagen Sanitarian Kit ,ON PROCESS,331668036,331668036
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KVZ71Y17F7ZYK6VRJPVM6FKP,64867164,2026,E-Katalog 6.0,APBD,BRILLIAN CAHAYA SUKSES,E-Purchasing,Barang,Belanja Modal Peralatan Cetak,ON PROCESS,6279000,6279000
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KS71CQMYTB1DGXSA2P550KEH,66894914,2026,E-Katalog 6.0,APBD,NUSA PRATAMA KONSTRUKSI,E-Purchasing,Barang,Belanja Modal Mebel,ON PROCESS,2608500,2608500
KAB. FLORES TIMUR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KPYWRB4EQG58VGCD9BYWYTE8,66078338,2026,E-Katalog 6.0,APBD,HEXPHARM JAYA LABORATORIES,E-Purchasing,Barang,Pengadaan Obat,ON PROCESS,13608600,13608600
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KS71HT9CW6CAVYSY946PGKZX,66894914,2026,E-Katalog 6.0,APBD,NUSA PRATAMA KONSTRUKSI,E-Purchasing,Barang,Belanja Modal Mebel,ON PROCESS,4395600,4395600
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KRKHE4KDR7ZM4P21HRDS1D5C,66894419,2026,E-Katalog 6.0,APBD,NUSA PRATAMA KONSTRUKSI,E-Purchasing,Barang,Belanja Modal Alat Penyimpan Perlengkapan Kantor,ON PROCESS,4404702,4404702
KAB. FLORES TIMUR,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.01.0000,10820935000,66563408,2026,Non Tender,APBDP,CV. TRE FONTANA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Pengembangan Jaringan Distribusi dan Sambungan Rumah,SELESAI,10434000,10434000
KAB. FLORES TIMUR,RSUD DR. HENDRIKUS FERNANDEZ LARANTUKA - 1.02.0.00.0.00.01.0001,10145506000,64786482,2026,Tender,APBD,,Tender,Pekerjaan Konstruksi,Pembangunan Gedung Cytotoxic,BERLANGSUNG,1158588400,1158588400
KAB. FLORES TIMUR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KJYCM3BJ6Z9RGM0PYHHCKJP5,66078338,2026,E-Katalog 6.0,APBD,SAMPHARINDO PERDANA,E-Purchasing,Barang,Pengadaan Obat,ON PROCESS,122754900,122754900
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KPAB2HE71G39B3GW6V89RGCF,65568439,2026,E-Katalog 6.0,APBD,BERKAH BANGKIT JAYA,E-Purchasing,Barang,Belanja Pakaian Pelatihan Kerja,ON PROCESS,2000792,2000792
KAB. FLORES TIMUR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KSF1MJPBHJSM5S1R91WEGQ0E,66079108,2026,E-Katalog 6.0,APBD,PERUSAHAAN PERSEROAN (PERSERO) PT. BIO FARMA DISINGKAT PT. BIO FARMA (PERSERO),E-Purchasing,Barang,Pengadaan VAR,ON PROCESS,499500000,0
KAB. FLORES TIMUR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KJYG0TB7HSVA08P0WPQ7EMVH,66078338,2026,E-Katalog 6.0,APBD,HARSEN LABORATORIES,E-Purchasing,Barang,Pengadaan Obat,ON PROCESS,561660,561660
KAB. FLORES TIMUR,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.01.0000,10820355000,63685753,2026,Non Tender,APBD,CV. ETERNAL FRANKLYN,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Talud Pengaman Pantai / Breakwater Spesifikasi : Kelurahan Lewolere,SELESAI,299975561,299975561
KAB. FLORES TIMUR,DINAS TENAGA KERJA - 2.07.3.32.0.00.01.0000,01KVZ5QBACNAKAK5EVW7VAM36J,64867164,2026,E-Katalog 6.0,APBD,BRILLIAN CAHAYA SUKSES,E-Purchasing,Barang,Belanja Modal Peralatan Cetak,ON PROCESS,2900000,2900000
