nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10124957000,66627801,2026,Tender,APBD,CV Papua Sumber Rejeki,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Sidi - Sire,SELESAI,4597001445,4597001445
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10124753000,66627785,2026,Tender,APBD,PT. SINAR MAROS,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Yukase - Mare,SELESAI,10472000000,10472000000
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10136430000,66627791,2026,Tender,APBD,CV. SAIN WIJAYA,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Konja - Seya,SELESAI,2758000000,2758000000
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10124951000,66627802,2026,Tender,APBD,CV. PAPUA SEJAHTERA BERSAMA,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Susumuk - Kisor,SELESAI,3684000000,3684000000
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10124962000,66594488,2026,Tender,APBD,cv. cahaya papua abadi jaya,Tender,Pekerjaan Konstruksi,Pembangunan Jalan Sire - Seya,SELESAI,3157000000,3157000000
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10136423000,66627783,2026,Tender,APBD,CV. ALFA MEMBANGUN PAPUA,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Ayawasi - Mosun,SELESAI,1623000000,1623000000
KAB. MAYBRAT,DINAS PEKERJAAN UMUM - 1.03.1.04.0.00.01.0000,10145187000,66667168,2026,Tender,APBD,CV. AMARAI JAYA PERKASA,Tender,Pekerjaan Konstruksi,Pembangunan Jembatan Kambuskato,SELESAI,1415000000,1415000000
