nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. TULANG BAWANG,RSUD MENGGALA - 1.02.0.00.0.00.03.0000,01KPFW0P9K01BKGAAC34GNCE1W,66092375,2026,E-Katalog 6.0,BLUD,MOLEX AYUS,E-Purchasing,Barang,Belanja Obat-Obatan,ON PROCESS,9158845,9158845
KAB. TULANG BAWANG,SEKRETARIAT DAERAH - 4.01.0.00.0.00.26.0000,01KD2100G27AC3XZNQK09M62NZ,62146381,2026,E-Katalog 6.0,APBD,ASTRA INTERNATIONAL - Toyota Sales Operation,E-Purchasing,Barang,Belanja Modal Kendaraan Dinas Bermotor Perorangan,ON PROCESS,2639000000,0
KAB. TULANG BAWANG,RSUD MENGGALA - 1.02.0.00.0.00.03.0000,01KN1DMCBQFYGEVP3E43K6SF9D,66092375,2026,E-Katalog 6.0,BLUD,MAHAKAM BETA FARMA,E-Purchasing,Barang,Belanja Obat-Obatan,ON PROCESS,4039290,4039290
KAB. TULANG BAWANG,SEKRETARIAT DAERAH - 4.01.0.00.0.00.26.0000,01KDMC93EV05ECS0RQPNFYGHR5,62251418,2026,E-Katalog 6.0,APBD,MUDA GELORA SENTOSA,E-Purchasing,Jasa Lainnya,Belanja Sewa Kendaraan Bermotor Penumpang,PAYMENT OUTSIDE SYSTEM,117660000,117660000
KAB. TULANG BAWANG,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.1.04.2.10.04.0000,01KRAZTVDPPMDSEE65P195PY1J,64928064,2026,E-Katalog 6.0,APBD,BRILLIAN CAHAYA SUKSES,E-Purchasing,Barang,Baby Roller,ON PROCESS,498001500,498001500
KAB. TULANG BAWANG,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.1.04.2.10.04.0000,10816339000,64723939,2026,Non Tender,APBD,CV. AKBAR ARSITAMA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,"Perencanaan Pemeliharaan Berkala /Peningkatan Ruas Tugu kuda Sidoharjo -Sidodadi, Kecamatan Penawar Tama",SELESAI,56795592,56795592
KAB. TULANG BAWANG,RSUD MENGGALA - 1.02.0.00.0.00.03.0000,01KKC0P746S1XW1NRTFEGW88BN,66092086,2026,E-Katalog 6.0,BLUD,LIKUID PHARMALAB INDONESIA,E-Purchasing,Barang,Belanja Bahan Medis Habis Pakai,ON PROCESS,13351116,13351116
KAB. TULANG BAWANG,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.17.0000,01KW91HRPHY1Q3RT709ZA5RZ08,64151912,2026,E-Katalog 6.0,APBD,BERITA MERDEKA MANDIRI,E-Purchasing,Barang,"Belanja Jasa Iklan/Reklame, Film, dan Pemotretan",ON PROCESS,6000000,6000000
KAB. TULANG BAWANG,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.17.0000,01KDSKM7W69YW4TJEEFMDFWPAQ,62473279,2026,E-Katalog 6.0,APBD,MUHAMMAD DZAKY,E-Purchasing,Jasa Lainnya,Belanja Jasa Tenaga Informasi dan Teknologi,ON PROCESS,60000000,60000000
KAB. TULANG BAWANG,RSUD MENGGALA - 1.02.0.00.0.00.03.0000,01KPFWEZZBP9MF05JTRNWNMFA3,66092375,2026,E-Katalog 6.0,BLUD,TEMPO SCAN PACIFIC,E-Purchasing,Barang,Belanja Obat-Obatan,ON PROCESS,1401375,1401375
