nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. OGAN ILIR,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,01KKB70ZG8FVEZX3ZDG1KV2J0B,64599518,2026,E-Katalog 6.0,APBD,REZEKI ABADI,E-Purchasing,Barang,Pengadaan Mebel Ruang Kelas SMP Negeri (Kursi Siswa dan Kursi Guru),ON PROCESS,1864180953,1864180953
KAB. OGAN ILIR,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,10928061000,63473444,2026,Pencatatan,APBD,,Pengadaan Langsung,Jasa Lainnya,Belanja Pemeliharaan Alat Angkutan-Alat Angkutan Darat Bermotor-Kendaraan Bermotor Penumpang,PAKET SEDANG BERJALAN,25700000,25700000
KAB. OGAN ILIR,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.01.0000,10130642000,63500712,2026,Tender,APBD,cv watu  umpu propertindo,Tender,Pekerjaan Konstruksi,Pembangunan dan Penataan Atap Perpustakaan Kabupaten Ogan Ilir,SELESAI,1792800395,1792800395
KAB. OGAN ILIR,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KW8PC3X6RZK43KZ56HH34NBV,67112048,2026,E-Katalog 6.0,APBD,TRIFA RAYA LABORATORIES,E-Purchasing,Barang,Pengadaan Obat PKD (DAK),ON PROCESS,22466400,22466400
KAB. OGAN ILIR,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.01.0000,10776233000,65467495,2026,Non Tender,APBD,cv. karya agung,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jembatan Ruas Jalan Wilayah 1 Desa Arisan Gading,SELESAI,68099847,68099847
KAB. OGAN ILIR,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.01.0000,10852249000,64677033,2026,Non Tender,APBD,CV AGUNG WILUNA GRUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Desa Kasih Raja Kec. Lubuk Keliat,SELESAI,199716638,199716638
KAB. OGAN ILIR,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,01KNGX88PN20553NNKWNXZYFN1,66651675,2026,E-Katalog 6.0,APBD,SOWAN RAGA INTI PALEMBANG,E-Purchasing,Barang,Belanja Modal Alat Kantor Lainnya,ON PROCESS,83600002,83600002
KAB. OGAN ILIR,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,10932297000,64094957,2026,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,PAKET SEDANG BERJALAN,300000,300000
KAB. OGAN ILIR,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.01.0000,10810853000,64605510,2026,Non Tender,APBD,PT. AMARAYA ROMAYU KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,DED Pembangunan Sarana Rekreasi dan Olahraga Di Tanjung Senai,SELESAI,99189600,99189600
KAB. OGAN ILIR,"DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN - 2.16.2.20.2.21.01.0000",01KMYK1NV13D7VDXTE152X1FCG,63907528,2026,E-Katalog 6.0,APBD,ASATECH,E-Purchasing,Jasa Lainnya,Beban Pemeliharaan Komputer-Peralatan Komputer-Peralatan Jaringan,ON PROCESS,49700000,49700000
KAB. OGAN ILIR,DINAS PEMBERDAYAAN MASYARAKAT DAN DESA - 2.13.0.00.0.00.01.0000,10908805000,64631133,2026,Pencatatan,APBD,,Pengadaan Langsung,Jasa Lainnya,Belanja Makanan dan Minuman Aktivitas Lapangan,PAKET SEDANG BERJALAN,1500000,1500000
KAB. OGAN ILIR,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.01.0000,10862183000,63500670,2026,Non Tender,APBD,CV. JUANDA SEKAWAN BERSAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Bangunan Gedung Paket I,SELESAI,99345000,99345000
KAB. OGAN ILIR,BAGIAN KESEJAHTERAAN RAKYAT - 4.01.0.00.0.00.01.0002,01KS26XX61RPRYR897PQ1EEGY2,63384042,2026,E-Katalog 6.0,APBD,EMPAT SAUDARA GROUP,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,ON PROCESS,179000000,179000000
