nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. BULELENG,RUMAH SAKIT UMUM DAERAH - 1.02.0.00.0.00.01.0025,01KNRGHCVJWPWW64PVSFTKHAE6,62293003,2026,E-Katalog 6.0,APBD,DWIASRI GRAHA,E-Purchasing,Barang,Belanja Obat-Obatan-Obat-Obatan Lainnya (Bahan dan Alat Habis Pakai Kesehatan),ON PROCESS,1269995,0
KAB. BULELENG,RUMAH SAKIT UMUM DAERAH - 1.02.0.00.0.00.01.0025,01KVW7SW8F44M0HQ7519KJ6547,62293003,2026,E-Katalog 6.0,APBD,APT MEDICAL INDONESIA,E-Purchasing,Barang,Belanja Obat-Obatan-Obat-Obatan Lainnya (Bahan dan Alat Habis Pakai Kesehatan),ON PROCESS,1500000,0
KAB. BULELENG,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,01KQ8VMGX87JY0P0QCZ1TKD7R9,66470846,2026,E-Katalog 6.0,APBD,WAYAN ARIAYA,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaa Alat Angkut-Alat Angkutan Darat Bermotor-Kendaraan Bermotor Angkutan Barang,COMPLETED,427350,427350
KAB. BULELENG,RUMAH SAKIT UMUM DAERAH - 1.02.0.00.0.00.01.0025,01KP1QYQ7ZSGY6T3TY8752RQMG,62293687,2026,E-Katalog 6.0,APBD,DEXA MEDICA,E-Purchasing,Barang,Belanja Obat-Obatan-Obat,ON PROCESS,57002940,57002940
KAB. BULELENG,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KDYMY5PTCT13NVSFXWE1JFJN,62157251,2026,E-Katalog 6.0,APBD,KETUT UTARA,E-Purchasing,Barang,Penyediaan Bahan Logistik Kantor_Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya (Dinas Kesehatan),PAYMENT OUTSIDE SYSTEM,24811830,24811830
KAB. BULELENG,PUSKESMAS SUKASADA II - 1.02.0.00.0.00.01.0011,01KP4ZR6FDBWDPAVEJF7SGG4QN,66242309,2026,E-Katalog 6.0,BLUD,KADEK YANG YANG AGUS BUDIARTA,E-Purchasing,Jasa Lainnya,Kertas dan Cover (Fotocopy),PAYMENT OUTSIDE SYSTEM,6325000,6325000
KAB. BULELENG,PUSKESMAS SAWAN II - 1.02.0.00.0.00.01.0006,01KP2N0N37QWHZCW3W49RP6XRF,63892594,2026,E-Katalog 6.0,BLUD,MADE SUPARTHA,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,2700000,2700000
KAB. BULELENG,PUSKESMAS BULELENG I - 1.02.0.00.0.00.01.0007,01KWX1AJ5XPAYJ32CR826F39JD,63870727,2026,E-Katalog 6.0,APBD,MADE SUPARTHA,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas,ON PROCESS,662446,662446
KAB. BULELENG,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,01KJVG90ZTB3WQ74V67QGSEKYJ,63243677,2026,E-Katalog 6.0,APBD,GEDE SUTARMA JAYA,E-Purchasing,Barang,Belanja Alat/Bahan Untuk Kegiatan Kantor-Kertas dan Cover,COMPLETED,812520,812520
KAB. BULELENG,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,01KSEZ8S95J6F6YK6XMM119D85,66373936,2026,E-Katalog 6.0,APBD,WAYAN ARIAYA,E-Purchasing,Barang,Belanja Pemeliharaan Alat Angkut-Alat Angkutan Darat Bermotor-Kendaraan Bermotor Angkutan Barang,COMPLETED,604950,604950
KAB. BULELENG,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN - ,01KPCT5DEZEMEGGP9J2HFQFS39,63365793,2026,E-Katalog 6.0,APBD,SERBA LANCAR ABADI,E-Purchasing,Barang,Belanja Modal Kendaraan Bermotor beroda Dua,PAYMENT OUTSIDE SYSTEM,61538000,61538000
KAB. BULELENG,RUMAH SAKIT UMUM DAERAH - 1.02.0.00.0.00.01.0025,01KPVVX7SHQKMQPH16QVDPZ6R5,63018074,2026,E-Katalog 6.0,APBD,NUTRE JAYA ABADI,E-Purchasing,Barang,Belanja Bahan-Bahan Lainnya,ON PROCESS,3327780,3327780
KAB. BULELENG,PUSKESMAS SERIRIT II - 1.02.0.00.0.00.01.0015,01KP56BBPVSE1XVBTWTHRFXQ4M,66262798,2026,E-Katalog 6.0,BLUD,NOVAPHARIN,E-Purchasing,Barang,BELANJA OBAT OBATAN (OBAT) PUSKESMAS SERIRIT II,ON PROCESS,1665000,1665000
KAB. BULELENG,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KGK6Y9F19C735XY8QCVET3BZ,63464185,2026,E-Katalog 6.0,APBD,NI WAYAN SARIANI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat_Pengelolaan Layanan Imunisasi,COMPLETED,2040000,2040000
KAB. BULELENG,RUMAH SAKIT UMUM DAERAH - 1.02.0.00.0.00.01.0025,01KGPCSQQZFP10KYDC68N2F4N9,63039226,2026,E-Katalog 6.0,APBD,ARKANINDOPLAST UTAMA,E-Purchasing,Barang,Belanja Obat-Obatan-Obat-Obatan Lainnya (Bahan dan Alat Laboratorium ),ON PROCESS,2194492,2194492
KAB. BULELENG,DINAS PEMBERDAYAAN MASYARAKAT DAN DESA - 2.13.0.00.0.00.01.0000,01KEX0PFF9DQZ2JDQ3AK5JQ2M2,63006435,2026,E-Katalog 6.0,APBD,MAHA TIRTA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,PAYMENT OUTSIDE SYSTEM,105450,105450
