nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN PERDAGANGAN,BALAI PENGUJIAN MUTU BARANG - 647927,01KNNE4EG2SGYD0AYB7SPNF76D,65255609,2026,E-Katalog 6.0,APBN,KARYA PUTRA GROUP,E-Purchasing,Barang,Pengadaan Bahan Komputer,COMPLETED,40997850,40997850
KEMENTERIAN PERDAGANGAN,DIREKTORAT JENDERAL PERUNDINGAN PERDAGANGAN INTERNASIONAL - 561708,01KNREBCDWX8E3WKDPYPDFDR3R,62893174,2026,E-Katalog 6.0,APBN,PRANATA NUSANTARA PRIMA,E-Purchasing,Barang,Belanja Barang Persediaan Barang Konsumsi,PAYMENT OUTSIDE SYSTEM,1776000,1776000
KEMENTERIAN PERDAGANGAN,BIRO UMUM DAN LAYANAN PENGADAAN - 447362,01KEBQDVXGE2EYA6655PN0QFP7,62935472,2026,E-Katalog 6.0,APBN,VISI MEDIA INDORAYA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional,PAYMENT OUTSIDE SYSTEM,211319988,211319988
KEMENTERIAN PERDAGANGAN,BIRO UMUM DAN LAYANAN PENGADAAN - 447362,01KS4ZAD05FS3T3BR2ETYSJPEN,67010020,2026,E-Katalog 6.0,APBN,AYOOKLIK AIRMAS PERKASA,E-Purchasing,Barang,Pengadaan Perangkat Pengolah Data dan Komunikasi,ON PROCESS,15917400,0
KEMENTERIAN PERDAGANGAN,BALAI SERTIFIKASI - 890563,01KQ6EHQBZZVXVAMZVRE2TPQDQ,66579807,2026,E-Katalog 6.0,APBN,PANCA SATRIA,E-Purchasing,Barang,"Pencetakan Kop Surat, Sertifikat, Map, Stiker Label LSPro, Invoice",COMPLETED,3408965,3408965
KEMENTERIAN PERDAGANGAN,SEKRETARIAT JENDERAL KEMENTERIAN PERDAGANGAN - 423011,10942772000,63416227,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pengadaan Sewa Pengharum Ruangan Pada Biro Keuangan,PAKET SEDANG BERJALAN,35997300,35997300
KEMENTERIAN PERDAGANGAN,BIRO ADVOKASI PERDAGANGAN - 447024,01KJEG8ZFB3CBA5Y2GJ7R5EYSY,65904161,2026,E-Katalog 6.0,APBN,ADI DHARMA ABADI,E-Purchasing,Jasa Lainnya,Belanja Honorarium dan Dukungan Tenaga Kerja (Maret s.d Desember 2026),ON PROCESS,84074500,84074500
KEMENTERIAN PERDAGANGAN,BALAI PENGELOLAAN STANDAR UKURAN METROLOGI LEGAL - 447010,01KF0EY9D4S7AEW2H2ZXQP25AT,63579444,2026,E-Katalog 6.0,APBN,ZIEBAR INDONESIA,E-Purchasing,Jasa Lainnya,Front Office dan Tenaga Teknis Pelayanan UPTP IV  (Outsourcing),PAYMENT OUTSIDE SYSTEM,27639692,27639692
KEMENTERIAN PERDAGANGAN,BALAI PENGUJIAN MUTU BARANG - 647927,01KJPQGAGVZHEE4VKF5Y2PNTKN,65367803,2026,E-Katalog 6.0,APBN,ZEE AULIA MANDIRI,E-Purchasing,Barang,Pengadaan Kulkas,COMPLETED,9990000,9990000
KEMENTERIAN PERDAGANGAN,BIRO HUBUNGAN MASYARAKAT - 423012,01KPWVVFEW5G3DGEY5W7PWXJ1Z,64395743,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,Belanja Sewa,ON PROCESS,119250001,119250001
