nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN SOSIAL,BIRO UMUM SEKJEN KEMENTERIAN SOSIAL - ,01KQBYK9CRKZDMRWR4HZ83E608,62120306,2026,E-Katalog 6.0,APBN,Mulyani,E-Purchasing,Jasa Lainnya,Jasa Tenaga Pesuruh Kantor,ON PROCESS,38400000,38400000
KEMENTERIAN SOSIAL,"SENTRA TERPADU ""PROF. DR. SOEHARSO"" DI SURAKARTA - 690569",01KH6NJ30JRWYTG03GQ1DCFVBN,65488690,2026,E-Katalog 6.0,APBN,NELTA PRATAMA,E-Purchasing,Barang,Pengadaan Bantuan ATENSI bagi PPKS Klaster Lansia di Kabupaten Probolinggo berupa pemenuhan hidup layak,COMPLETED,236045800,236045800
KEMENTERIAN SOSIAL,"SENTRA ""ABIYOSO"" DI CIMAHI - 690575",01KQ1DYGR814XPJQJ6P2W9GNCT,65368563,2026,E-Katalog 6.0,APBN,GRAMEDIS GLOBAL INDONESIA,E-Purchasing,Barang,Alat Bantu Aksesibilitas,ON PROCESS,297544950,297544950
KEMENTERIAN SOSIAL,BIRO UMUM SEKJEN KEMENTERIAN SOSIAL - ,01KQ6MNATWPGFR98VRJ8G4VBR9,62120342,2026,E-Katalog 6.0,APBN,M.SUBHI,E-Purchasing,Jasa Lainnya,Jasa Tenaga Lainnya,ON PROCESS,38400000,38400000
KEMENTERIAN SOSIAL,"SENTRA ""MULYA JAYA"" DI JAKARTA - 690564",01KJ4R9HNM4XEWX0B659Z6YP1M,65203411,2026,E-Katalog 6.0,APBN,BINTANG PERDANA SUKSES,E-Purchasing,Barang,Asistensi Rehabilitasi Sosial Anak,COMPLETED,136988505,136988505
KEMENTERIAN SOSIAL,"SENTRA ""SATRIA"" DI BATURRADEN - 690588",01KGGT062NADET8CJSE97S9B97,63344581,2026,E-Katalog 6.0,APBN,ALAT BANTU DENGAR INDONESIA,E-Purchasing,Barang,Paket Atensi Penyandang Disabilitas ,COMPLETED,99900000,0
KEMENTERIAN SOSIAL,"SENTRA TERPADU ""PROF. DR. SOEHARSO"" DI SURAKARTA - 690569",01KSRTBWEY77JN7N2FAY4X4K0M,67217237,2026,E-Katalog 6.0,APBN,DAHLIA INDAH PRAKASA,E-Purchasing,Barang,Pengadaan Bantuan Sosial Paket ATENSI bagi PPKS Klaster Lansia di Kota Surabaya berupa bantuan alat bantu dan perlengkapan pribadi ,COMPLETED,82517400,82517400
KEMENTERIAN SOSIAL,"SENTRA ""SATRIA"" DI BATURRADEN - 690588",01KV9NRSYV5AFMHEC5C3S79D9F,67203913,2026,E-Katalog 6.0,APBN,LADANG GUMIWANG,E-Purchasing,Barang,Paket Atensi Lanjut Usia ,COMPLETED,74925000,74925000
KEMENTERIAN SOSIAL,SEKRETARIAT JENDERAL - 440121,01KK0JX7JJM7BWXS6MM471TAR2,63051500,2026,E-Katalog 6.0,APBN,TRANS DIGITAL MEDIA,E-Purchasing,Jasa Lainnya,Belanja Jasa Lainnya,COMPLETED,50000000,50000000
KEMENTERIAN SOSIAL,"PUSAT PENDIDIKAN, PELATIHAN, DAN PENGEMBANGAN PROFESI - 690549",01KQ9EXN280XMXCGB11AADREZN,65699948,2026,E-Katalog 6.0,APBN,SHAMEER INDO MEDIKA,E-Purchasing,Barang,Pengadaaan Barang Perlengkapan Pengasramaan Siswa Pada SRMP 24 Gowa (PPK Wilayah 5),ON PROCESS,43290000,43290000
KEMENTERIAN SOSIAL,DIREKTORAT JENDERAL PERLINDUNGAN DAN JAMINAN SOSIAL - 690557,01KPCYC7ZNX6G3QX0BD9BC63ZF,65988598,2026,E-Katalog 6.0,APBN,RATU MUTIARA ABADI,E-Purchasing,Barang,Pengadaan Bantuan Kebutuhan Logistik Bencana Sosial dan Non Alam Tahun 2026,COMPLETED,419580000,419580000
KEMENTERIAN SOSIAL,"SENTRA ""BUDI PERKASA"" DI PALEMBANG - 690577",01KRGJJBJB3K425GECEE8TMHY6,67138756,2026,E-Katalog 6.0,APBN,ANUGERAH WIJAYA KUSUMA,E-Purchasing,Barang,Pengadaan Bantuan Atensi Untuk Kluster Disabilitas Bulan Mei Tahun 2026,COMPLETED,177060110,177060110
KEMENTERIAN SOSIAL,BIRO UMUM SEKJEN KEMENTERIAN SOSIAL - ,01KQ3WS7NQXKP6SH0RHM5EYNMY,62120306,2026,E-Katalog 6.0,APBN,ZAITUL ICHLAS,E-Purchasing,Jasa Lainnya,Jasa Tenaga Pesuruh Kantor,ON PROCESS,38400000,38400000
KEMENTERIAN SOSIAL,"SENTRA TERPADU ""INTEN SUWENO"" DI BOGOR - 690559",01KERYPXHF599EJ0TPE0VR6388,63190100,2026,E-Katalog 6.0,APBN,MAHESWARA PERKASA,E-Purchasing,Barang,Pengadaan Paket Bantuan Intervensi Atensi Bagi Lanjut Usia Tahun Anggaran 2026,COMPLETED,1301446140,1301446140
KEMENTERIAN SOSIAL,"SENTRA ""HANDAYANI"" DI JAKARTA - 690563",01KRKGPBNGBREBFZR1VK3T8YRJ,65992079,2026,E-Katalog 6.0,APBN,ASWINDRA SYANDANA,E-Purchasing,Barang,ATENSI Anak,COMPLETED,52221000,52221000
KEMENTERIAN SOSIAL,BIRO UMUM SEKJEN KEMENTERIAN SOSIAL - ,01KJ883YYAYNT4BPSN6MZXZ58X,66913859,2026,E-Katalog 6.0,APBN,JUPITER KARGO EKSPRES,E-Purchasing,Jasa Lainnya,Biaya pengiriman sarana sekolah rakyat,COMPLETED,105334978,105334978
KEMENTERIAN SOSIAL,"PUSAT PENDIDIKAN, PELATIHAN, DAN PENGEMBANGAN PROFESI - 690549",01KKEKT965C7XC70VRD260ECV7,65628612,2026,E-Katalog 6.0,APBN,PROGO MULYO,E-Purchasing,Jasa Lainnya," Pengadaan Barang Perlengkapan Pengasramaan Siswa pada Sekolah Rakyat 1C Terintegrasi 28 Kota Tarakan PPK  wilayah 12 ",PAYMENT OUTSIDE SYSTEM,772493,772493
KEMENTERIAN SOSIAL,PUSAT DATA DAN INFORMASI KESEJAHTERAAN SOSIAL - 418939,01KGBNKDB2J575E4G1NFKT304C,64842148,2026,E-Katalog 6.0,APBN,JM ERVAN ST,E-Purchasing,Jasa Lainnya,Tenaga IT,ON PROCESS,148500000,148500000
