nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN KEBUDAYAAN,BALAI PELESTARIAN KEBUDAYAAN WILAYAH VIII - 693312,01KFANMEWM1ACG428BTEDDDPKF,65878027,2026,E-Katalog 6.0,APBN,SWADEC SECURITY SERVICE,E-Purchasing,Jasa Lainnya,Jasa Petugas Kebersihan,COMPLETED,178088400,178088400
KEMENTERIAN KEBUDAYAAN,DIREKTORAT DIPLOMASI KEBUDAYAAN - 694356,01KVEV4EVPTQV1GV8XH4QGZEBX,67315902,2026,E-Katalog 6.0,APBN,KATA SELARAS BERSAMA,E-Purchasing,Barang,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon III ke bawah (Sumatra Barat) Seminar Internasional,ON PROCESS,75000000,75000000
KEMENTERIAN KEBUDAYAAN,PUSAT DATA DAN TEKNOLOGI INFORMASI - 694344,01KPWRXAPDP7J0AK3KWDASW1BY,66991118,2026,E-Katalog 6.0,APBN,IDE DAYA MANDIRI,E-Purchasing,Jasa Lainnya,Biaya Pemeliharaan Pheriperal Server,ON PROCESS,159100002,159100002
KEMENTERIAN KEBUDAYAAN,BALAI PELESTARIAN KEBUDAYAAN WILAYAH X - 693302,01KHXP53TREHSA04SDD48GJ5N7,65753581,2026,E-Katalog 6.0,APBN,CAKRA MANGGALA,E-Purchasing,Barang,Pengadaan Alat dan Bahan Pemugaran Stupa Dawangsari Tahap II Paket I,COMPLETED,607071045,607071045
KEMENTERIAN KEBUDAYAAN,DIREKTORAT FILM MUSIK DAN SENI - 694361,10826355000,65657624,2026,Non Tender,APBN,PT vibe event briliant nusantara,Pengadaan Langsung,Jasa Lainnya,Pendukungan Kongres Badan Perfilman Indonesia,SELESAI,179309400,179309400
KEMENTERIAN KEBUDAYAAN,BALAI MEDIA KEBUDAYAAN - 693329,01KKWRP5PX713E3VD6F5JHNJRN,66359744,2026,E-Katalog 6.0,APBN,TRIWIRA RANCA MUGHNI,E-Purchasing,Barang,LED Command Center,COMPLETED,4384500000,4384500000
KEMENTERIAN KEBUDAYAAN,BALAI PELESTARIAN KEBUDAYAAN WILAYAH XVII - 693311,01KH6F9W7XCPC9K91TXDG6V3JY,65298068,2026,E-Katalog 6.0,APBN,HERKO SEKURITI JAYA,E-Purchasing,Jasa Lainnya,"Pengadaan Jasa Tenaga Kebersihan, Pengemudi dan Satpam di Kantor Utama Balai Pelestarian Kebudayaan Wilayah XVII T.A. 2026",ON PROCESS,353638800,353638800
KEMENTERIAN KEBUDAYAAN,MUSEUM DAN CAGAR BUDAYA - 693330,10840598000,66980155,2026,Non Tender,APBN,Laskar Kreasindo Ultima,Pengadaan Langsung,Pengadaan Barang,"pengadaan barang berupa alat jet spray, potong rumput gendong, potong rumput dorong",SELESAI,193306500,0
KEMENTERIAN KEBUDAYAAN,BALAI PELESTARIAN KEBUDAYAAN BANTEN - 693312,10810817000,66044219,2026,Non Tender,APBN,PT.RUMAH LEBAH,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Perencana Ded Penataan Kawasan Eks Brin,SELESAI,37878750,37878750
KEMENTERIAN KEBUDAYAAN,BALAI PELESTARIAN KEBUDAYAAN WILAYAH XVIII - 693327,01KGJ516JHYSVQR7YBQFBVTM6F,63962838,2026,E-Katalog 6.0,APBN,MUHAMMAD MALIK FAJAR,E-Purchasing,Jasa Lainnya,Jasa Tenaga Alih Daya Perkantoran,ON PROCESS,36372000,36372000
