nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KR34NAGAK6J6540C9MAQQBBM,67098127,2026,E-Katalog 6.0,APBN,KARYA YURA UTAMA,E-Purchasing,Barang,Sewa Tanaman Hias,ON PROCESS,263913600,263913600
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,10788843000,65256647,2026,Non Tender,APBN,CV. MITRATAMA NUSANTARA,Pengadaan Langsung,Pekerjaan Konstruksi,Paket Renovasi Selasar Drop Off Arah Thamrin,SELESAI,198803797,198803797
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KJE9W5Q1Y8FT019QR9PRM7T8,62303624,2026,E-Katalog 6.0,APBN,PERUSAHAAN PERSEROAN (PERSERO) PT. TELEKOMUNIKASI INDONESIA,E-Purchasing,Jasa Lainnya,Langganan Internet Bandwidth 800 Mbps,ON PROCESS,333333324,333333324
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KMN22DXWXKH12MTMCD0XQMHW,66507531,2026,E-Katalog 6.0,APBN,JAYA KENCANA,E-Purchasing,Barang,Belanja Pemeliharaan Peralatan dan Mesin,ON PROCESS,292201950,292201950
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,10802223000,65256647,2026,Non Tender,APBN,PT. BUMI MADANI,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Pengadaan Paket Jasa Konsultansi Perencanaanan Revitalisasi Sistem Fire Alarm dan Sistem Hydrant,SELESAI,92962500,92962500
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,10921041000,67347012,2026,Non Tender,APBN,PT. VERTCO INTI PRAKARSA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultan Pengawas Renovasi Gudang,SELESAI,99000000,99000000
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KVCEJQ3215NE0MT4Z0G1V9Q7,67039758,2026,E-Katalog 6.0,APBN,MANDIRI MAJU KELOLATAMA,E-Purchasing,Jasa Lainnya,Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor (D4A5052LK),ON PROCESS,17800000,17800000
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KQXZDK118WPQK33JC8HVXGD7,62303624,2026,E-Katalog 6.0,APBN,PERUSAHAAN PERSEROAN (PERSERO) PT. TELEKOMUNIKASI INDONESIA,E-Purchasing,Jasa Lainnya,Langganan Internet Bandwidth 800 Mbps,ON PROCESS,83333331,83333331
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KPD6T5YTV4XDW4KA7V3N1MX9,62303611,2026,E-Katalog 6.0,APBN,TRENGGINAS OTO PRIMA,E-Purchasing,Barang,Biaya Pemeliharaan dan Operasional Kendaraan Roda 4 (D.K.I.  Jakarta),ON PROCESS,120859020,120859020
KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN,KEMENTERIAN KOORDINATOR BIDANG INFRASTRUKTUR DAN PEMBANGUNAN KEWILAYAHAN - 694776,01KT9PMFV9QFA4BD5W8438FHH6,62303638,2026,E-Katalog 6.0,APBN,ANUGRAH AZKIA,E-Purchasing,Barang,Toner dan Computer Supplies,ON PROCESS,94183500,94183500
