nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KRG5N68V681KT3NC1MVY4YV7,67161409,2026,E-Katalog 6.0,APBN,PERMATA BIRAMA SAKTI,E-Purchasing,Jasa Lainnya,Pengadaan Paket Meeting Fullboard Kegiatan Rapat Rekonsiliasi Data Korban atau Keluarga Korban Pelanggaran Hak Asasi Manusia yang Berat pada Asisten Deputi Koordinasi Penyelesaian Pelanggaran HAM Berat di Lingkungan Kemenko Kumham Imipas Tahun Anggaran 2026 ,ON PROCESS,84396000,84396000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KWV1CHMJ515DBV30N2SZAM2G,67411810,2026,E-Katalog 6.0,APBN,BINA GRAHA MAKMUR,E-Purchasing,Jasa Lainnya,"Pengadaan Paket Meeting Fullboard Kegiatan  Sinkronisasi dan Koordinasi dalam rangka Pengumpulan Data Administratif dan Tindak Lanjut Rekomendasi Indeks Pembangunan Hukum Tahun 2024 pada Asisten Deputi Materi Hukum dan Keadilan Restoratif Kementerian Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, dan Pemasyarakatan Tahun Anggaran 2026",ON PROCESS,96813000,96813000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KRG65W14T3930VP249PF4Y3N,67134317,2026,E-Katalog 6.0,APBN,SUNINDO PRIMALAND,E-Purchasing,Jasa Lainnya,"Pengadaan Paket Meeting Fullboard Kegiatan Rapat Koordinasi Kerjasama Kelembagaan Dalam Rangka Percepatan Pembentukan Kantor Imigrasi Baru Untuk Mendukung Pembangunan Ekonomi Daerah Pada Asisten Deputi Koordinasi Kerjasama Kelembagaan Keimigrasian Dan Pemasyarakatan Di Lingkungan Kementerian Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, Dan Pemasyarakatan Tahun Anggaran 2026",ON PROCESS,92092000,92092000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KPPW651268T5HZDA5FP2YZ87,66962335,2026,E-Katalog 6.0,APBN,SURYALAYA ANINDITA INTERNATIONAL,E-Purchasing,Jasa Lainnya,Pengadaan Paket Meeting Fullboard Kegiatan Sinkronisasi dan Koordinasi: Tindak Lanjut Laporan Indeks Pembangunan Hukum Tahun 2024,PAYMENT OUTSIDE SYSTEM,107788000,107788000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KWCFBRB39K0RYETXS4GC6JJT,62711268,2026,E-Katalog 6.0,APBN,TRANS DANA PROFITRI,E-Purchasing,Jasa Lainnya,"Pengadaan Jasa Lainnya Berupa  Alih Daya Pengelolaan Kebersihan, Pramubhakti  Pengemudi, Tenaga Administrasi dan Pengamanan Dilingkungan Kementerian Koordinator Bidang Hukum, HAM, Imigrasi Dan Pemasyarakatan Tahun 2026",ON PROCESS,2247635556,2247635556
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KW8H1QR4BWQ6Q1K1KJ4EXWQ3,67353723,2026,E-Katalog 6.0,APBN,TANINDO CITRA LESTARI,E-Purchasing,Jasa Lainnya,"Pengadaan Paket Meeting Fullboard Kegiatan Rapat Koordinasi Kerja Sama Kelembagaan Antara Pemerintah Pusat dan Daerah Dalam Upaya Percepatan Pembentukan Balai Pemasyarakatan Sebagai Penguatan Implementasi KUHP Dan KUHAP di Lingkungan Kementerian Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, dan Pemasyarakatan Tahun Anggaran 2026",ON PROCESS,108100000,108100000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KQ6Y198QQ8P16C37PSVT15D2,67009456,2026,E-Katalog 6.0,APBN,HK REALTINDO,E-Purchasing,Jasa Lainnya,"Pengadaan Paket Meeting Fullboard Kegiatan Penyusunan Laporan Kinerja Triwulan I di Lingkungan Kementerian Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, dan Pemasyarakatan Tahun Anggaran 2026",PAYMENT OUTSIDE SYSTEM,118720000,118720000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KWA0K3DXEH9XDPG6YTBW450S,67386685,2026,E-Katalog 6.0,APBN,VIVERE PROPERTINDO INDONESIA,E-Purchasing,Jasa Lainnya,"Pengadaan Paket Meeting Fullboard Kegiatan Rapat Koordinasi Tata Kelola Dispensasi Kawin Sebagai Tindak Lanjut Rekomendasi Indeks Pembangunan Hukum Tahun 2024 pada Asisten Deputi Koordinasi Budaya, Informasi, dan Komunikasi Hukum Di Lingkungan Kementerian Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, Dan Pemasyarakatan Tahun Anggaran 2026",ON PROCESS,68163000,68163000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KSHMJ4V5ZXR27JBT3MAAW92R,67209897,2026,E-Katalog 6.0,APBN,HOTEL SAHID JAYA INTERNATIONAL,E-Purchasing,Jasa Lainnya,Pengadaan Paket Meeting Fullboard Kegiatan Rapat Sinkronisasi dan Koordinasi Kebijakan HAM terkait Pemenuhan Hak Asasi Manusia pada Layanan Pos Bantuan Hukum pada Asisten Deputi Koordinasi Kebijakan HAM di Lingkungan Kemenko Kumham Imipas Tahun Anggaran 2026,ON PROCESS,122700000,122700000
"KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKATAN","KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAM, IMIGRASI DAN PEMASYARAKATAN - 693734",01KEBKRPZZJ1GQ87S7AAVGQYDG,62953861,2026,E-Katalog 6.0,APBN,SETIAWAN KUMALAGIRI,E-Purchasing,Jasa Lainnya,"Pengadaan Sewa Mesin Fotokopi Dilingkungan Kementerian Hukum, HAM, Imigrasi Dan Kemasyarakatan Tahun 2026",PAYMENT OUTSIDE SYSTEM,791208000,791208000
