nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG PELAYANAN PENANAMAN MODAL - 664873,10108609000,62921618,2026,Tender,APBN,PT. INFOMEDIA NUSANTARA,Tender,Jasa Lainnya,Pengadaan Lelang Jasa Lainnya Manage Service Operasional Layanan Contact Center Kementerian Investasi dan Hilirisasi/BKPM TA. 2026,SELESAI,5705161128,5705161128
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG TEKNOLOGI INFORMASI PENANAMAN MODAL - 650103,10140672000,67213683,2026,Tender,APBN,,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Penguatan Tata Kelola Data Kementerian Investasi Dan Hilirisasi/BKPM Berbasis E-Government TA. 2026,BERLANGSUNG,489376800,489376800
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG TEKNOLOGI INFORMASI PENANAMAN MODAL - 650103,10140707000,66775955,2026,Tender,APBN,,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Pengadaan Penguatan Manajemen Layanan Pemerintah Digital Kementerian Investasi dan Hilirisasi/BKPM,BERLANGSUNG,1029308550,1029308550
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG PERENCANAAN PENANAMAN MODAL - 670650,10149012000,67314539,2026,Tender,APBN,,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,"Investment Project Ready To Offer (IPRO) Pengembangan Investasi Ekosistem Semen Geopolimer Rendah Karbon Berbasis Fly Ash, Slag Industri dan Tailing Emas Di Indonesia T.A. 2026",BERLANGSUNG,171811350,171811350
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG PENGEMBANGAN IKLIM PENANAMAN MODAL - 664848,10133540000,66767233,2026,Tender,APBN,NASAA KREASI UTAMA,Tender,Jasa Lainnya,Jasa Penyelenggaraan Kegiatan Diseminasi Kebijakan Kemitraan Usaha Nasional Dalam Rangka Penanaman Modal,SELESAI,564451050,564451050
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG TEKNOLOGI INFORMASI PENANAMAN MODAL - 650103,10745531000,62237917,2026,Non Tender,APBN,"PT. Telekomunikasi Indonesia, Tbk.",Penunjukan Langsung,Jasa Lainnya,Perpanjangan Sewa Rack Colocation Beserta Perangkat Pendukung Kementerian Investasi dan Hilirisasi/BKPM TA. 2026,SELESAI,4094423700,4094423700
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,SEKRETARIAT UTAMA BADAN KOORDINASI PENANAMAN MODAL - 017202,10116730000,65584687,2026,Tender,APBN,PT Kurasi Media Nusantara,Tender,Jasa Lainnya,Jasa Monitoring dan Analisis Data di Kementerian Investasi dan Hilirisasi/BKPM,SELESAI,376512000,376512000
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG TEKNOLOGI INFORMASI PENANAMAN MODAL - 650103,10127657000,66777172,2026,Tender,APBN,Trisha Jaya Elektrindo,Tender,Pengadaan Barang,Pengadaan Perangkat Infrastruktur Teknologi Informasi,SELESAI,10146801243,0
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG PENGEMBANGAN IKLIM PENANAMAN MODAL - 664848,10131924000,66766846,2026,Tender,APBN,PT. BAROKAH IBU PRATAMA,Tender,Jasa Lainnya,Jasa Penyelenggaraan Kegiatan Pendampingan Penguatan dan Peningkatan Kapasitas Pelaku UMKM dalam Mendukung Pemenuhan Rantai Pasok,SELESAI,342380000,342380000
KEMENTERIAN INVESTASI DAN HILIRISASI/BKPM,DEPUTI BIDANG PENGEMBANGAN IKLIM PENANAMAN MODAL - 664848,10127590000,66777101,2026,Tender,APBN,PT. SURVEYOR INDONESIA (PERSERO),Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultan Transformasi Kebijakan Ekosistem Investasi Terkait Efisiensi Icor,SELESAI,317537700,317537700
