nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",INSTITUT SENI INDONESIA PADANGPANJANG - 693399,10908634000,67291398,2026,Non Tender,LAINNYA,CV. BANDAR MAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Gedung Laboratorium Permanen,SELESAI,397874992,397874992
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",UNIVERSITAS JENDERAL SOEDIRMAN - 693420,10923982000,67077696,2026,Non Tender,APBN,CV. NAURA SUKSES GEMILANG,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Unsoed-BPD Center - BPU Unsoed,BERLANGSUNG,199645847,199645847
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",DITJEN DIKTI (PTN BH - UNIVERSITAS AIRLANGGA) - ,01KN410TE2V9HX2APRPYS94HFX,64791460,2026,E-Katalog 6.0,LAINNYA,INTERBAT,E-Purchasing,Barang,Pengadaan Obat-obatan dan Alat Kesehatan Habis Pakai di Rumah Sakit Universitas Airlangga,ON PROCESS,270396,270396
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",POLITEKNIK MANUFAKTUR NEGERI BANDUNG - 693470,10944925000,62287844,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Tambahan Pengadaan Bahan Praktikum Mahasiswa (BOPTN),PAKET SELESAI,4999999,4999999
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",DITJEN DIKTI (PTN BH - UNIVERSITAS AIRLANGGA) - ,01KPW4ND2897JCDX6B4T7A97AV,64791460,2026,E-Katalog 6.0,LAINNYA,KALBE FARMA,E-Purchasing,Barang,Pengadaan Obat-obatan dan Alat Kesehatan Habis Pakai di Rumah Sakit Universitas Airlangga,ON PROCESS,7500000,0
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",POLITEKNIK NEGERI CILACAP - 693497,01KSEYQN69KF8G14JVHGVEQHNH,66897933,2026,E-Katalog 6.0,APBN,YUGERIA KARYA ABADI,E-Purchasing,Barang,Pengadaan Meubelair Jurusan Elektronika dan Mekatronika,ON PROCESS,273126600,273126600
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",UNIVERSITAS LAMBUNG MANGKURAT - 693381,01KFCPVG6J5WH2YPENV9JT8TMB,63811475,2026,E-Katalog 6.0,APBN,QANITA HOTEL,E-Purchasing,Jasa Lainnya,Kegiatan Rapat Kerja tindak lanjut pelaksanaan capaian kinerja ULM,ON PROCESS,94800000,94800000
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",DITJEN DIKTI (PTN BH - UNIVERSITAS AIRLANGGA) - ,01KGPT9C2XS280VGF7K4F5B4TP,64791460,2026,E-Katalog 6.0,LAINNYA,YARINDO FARMATAMA,E-Purchasing,Barang,Pengadaan Obat-obatan dan Alat Kesehatan Habis Pakai di Rumah Sakit Universitas Airlangga,ON PROCESS,1341657,1341657
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",UNIVERSITAS PENDIDIKAN GANESHA - 693393,10128998000,66920903,2026,Tender,APBN,PT. DIODA INTI NUSANTARA,Tender,Pekerjaan Konstruksi,Pembangunan Gedung Kuliah Kampus Denpasar Tahun 2026,SELESAI,19248290651,19248290651
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",DITJEN DIKTI (PTN BH - UNIVERSITAS AIRLANGGA) - ,01KQYZ35HW7DN59FF6GE19QMFT,67074770,2026,E-Katalog 6.0,LAINNYA,SEKARGUNA MEDIKA,E-Purchasing,Barang,Pengadaan Obat-obatan dan Alat Kesehatan Habis Pakai di Rumah Sakit Universitas Airlangga,ON PROCESS,275250,0
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",DITJEN DIKTI (PTN BH - UNIVERSITAS AIRLANGGA) - ,01KKDF80AACBNR7GE55XN15BAK,64791460,2026,E-Katalog 6.0,LAINNYA,GLOBAL DISPOMEDIKA,E-Purchasing,Barang,Pengadaan Obat-obatan dan Alat Kesehatan Habis Pakai di Rumah Sakit Universitas Airlangga,ON PROCESS,776822,0
"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",DITJEN DIKTI (PTN BH - UNIVERSITAS ANDALAS) - ,01KGEKDWQ4H8FHAXAVB4028VYT,61998518,2026,E-Katalog 6.0,LAINNYA,DARYA-VARIA LABORATORIA,E-Purchasing,Barang,Perbekalan Farmasi Rumah Sakit Universitas Andalas,ON PROCESS,771450,771450
