nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KH5HJJNK1R7MGDY9RTZDFN2F,62511401,2026,E-Katalog 6.0,APBN,NUSANTARA GRAFINDO JAYA,E-Purchasing,Jasa Lainnya,Sewa Mesin Fotokopi,ON PROCESS,63247800,63247800
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KFCYJJR7F1TQREA7JTHGZX6D,62625517,2026,E-Katalog 6.0,APBN,PROVICES INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Pengelolaan Prasarana dan Sarana Bangunan Gedung Kantor Secara Terpadu,ON PROCESS,3771326840,3771326840
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KRA9Q9ZZ1V40QEXJ8J1SCMJJ,67102598,2026,E-Katalog 6.0,APBN,PENTAS MEDIA NUSANTARA,E-Purchasing,Jasa Lainnya,Pengadaan Sistem Tata Kelola Pembayaran Gaji Kemenko Pangan,ON PROCESS,149961000,149961000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KKB9AA2KC9DNF8YM82ZNPKN4,66134841,2026,E-Katalog 6.0,APBN,MUSTAKA AGENG REZEKI,E-Purchasing,Barang,Pengadaan Perlengkapan Perkantoran,ON PROCESS,19003200,19003200
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KHNT8KF46SW9B1C5VEV0N2AE,62511393,2026,E-Katalog 6.0,APBN,KARYA YURA UTAMA,E-Purchasing,Jasa Lainnya,Sewa Laptop,ON PROCESS,498834000,498834000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KDYCBAWQ2F35QTMDM49GJCDS,62625555,2026,E-Katalog 6.0,APBN,DWI MITRA CEMPAKA,E-Purchasing,Jasa Konsultansi,Pengadaan Jasa Tenaga Pendukung,ON PROCESS,2488734324,2488734324
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KHNSXXGB8FG34DYCDKNPVQY2,62511393,2026,E-Katalog 6.0,APBN,PELITA,E-Purchasing,Jasa Lainnya,Sewa Laptop,ON PROCESS,516705000,516705000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KF8JY844RE2W4ZEJAHV9CN97,62511401,2026,E-Katalog 6.0,APBN,RAM PUTRA MANDIRI,E-Purchasing,Jasa Lainnya,Sewa Mesin Fotokopi,ON PROCESS,460632000,460632000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KT8VBEKVCB4KF2YFHXHSWEGK,67204861,2026,E-Katalog 6.0,APBN,PROVICES INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Pengelolaan Prasarana dan Sarana Bangunan Gedung Kantor Secara Terpadu,ON PROCESS,1811402200,1811402200
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KRAY1BRHRTB9EQPXE900EP5T,67114964,2026,E-Katalog 6.0,APBN,AURORA CIPTA DINAMIKA,E-Purchasing,Jasa Lainnya,Jasa Pegelolaan Media Sosial Menteri Koordinator,ON PROCESS,1854999996,1854999996
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KP2YCWK9D4J8ZJHEEX8TFR2G,66134841,2026,E-Katalog 6.0,APBN,RAM PUTRA MANDIRI,E-Purchasing,Barang,Pengadaan Perlengkapan Perkantoran,ON PROCESS,76257000,76257000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KSEJJ42XFNPJ0XRW0MKFMRZP,62511401,2026,E-Katalog 6.0,APBN,NUSANTARA GRAFINDO JAYA,E-Purchasing,Jasa Lainnya,Sewa Mesin Fotokopi,ON PROCESS,40248600,40248600
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KVG1Y7V14PKN5Y2CCWKD021E,67283734,2026,E-Katalog 6.0,APBN,DWI MITRA CEMPAKA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Tenaga Pendukung sekretariat Juli - Desember,ON PROCESS,2362777440,2362777440
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KRB3WAXW22Y3WKWHQ14F0MT7,66007509,2026,E-Katalog 6.0,APBN,GELORA NUSANTARA KREATIF,E-Purchasing,Jasa Lainnya,Jasa Publikasi - Media Cetak dan Online,ON PROCESS,145000000,145000000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KF5M01AHY1GFZWJT788R7H08,62639662,2026,E-Katalog 6.0,APBN,SATRIA PIRANTI PERKASA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Kemenko Bidang Pangan Tahun 2026,ON PROCESS,9926039982,9926039982
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KJ6R32Y3KXND1EYHNC9VJ1KM,65251959,2026,E-Katalog 6.0,APBN,ARGO CIPTA PERSADA,E-Purchasing,Jasa Lainnya,Sewa Cloudh Dukungan Operasinal Digital,ON PROCESS,183150000,183150000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KNR9R43BGRCA7WJ0DG9M19F5,66866186,2026,E-Katalog 6.0,APBN,PROVICES INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Pengelolaan Prasarana dan Sarana Bangunan Gedung Kantor Secara Terpadu,ON PROCESS,186795592,186795592
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KKTV8Q4YXM3ECKZ7DTP3WF20,62511398,2026,E-Katalog 6.0,APBN,NET MITRA SEBELAS,E-Purchasing,Jasa Lainnya,Sewa Tanaman Hias,ON PROCESS,239815500,239815500
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KDQDN42AJP2KGB3Z2XKYB7SG,62511399,2026,E-Katalog 6.0,APBN,GLOBAL MEDIA INTEGRA,E-Purchasing,Jasa Lainnya,Langganan Internet Kantor,ON PROCESS,799200000,799200000
KEMENTERIAN KOORDINATOR BIDANG PANGAN,KEMENTERIAN KOORDINATOR BIDANG PANGAN - 694775,01KP82WVVNDM50XVEP47AT157A,62639662,2026,E-Katalog 6.0,APBN,SATRIA PIRANTI PERKASA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Kemenko Bidang Pangan Tahun 2026,ON PROCESS,60210000,60210000
