nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN KELAUTAN DAN PERIKANAN,PELABUHAN PERIKANAN SAMUDERA KENDARI - 537695,01KDSRY7842N7M222PYMP1T820,62550306,2026,E-Katalog 6.0,APBN,SRIKANDI SULTRA UTAMA,E-Purchasing,Jasa Lainnya,Outsourcing Satpam,ON PROCESS,1237200000,1237200000
KEMENTERIAN KELAUTAN DAN PERIKANAN,BIRO UMUM DAN PENGADAAN BARANG/JASA - 622081,01KGE7E6ZKYMC6FK55R0NNHXKM,62138449,2026,E-Katalog 6.0,APBN,HALLO INDONESIA TEKNOLOGI,E-Purchasing,Barang,Alat Pengolah Data dan Komunikasi Biro SDM Aparatur dan Organisasi,COMPLETED,86400000,86400000
KEMENTERIAN KELAUTAN DAN PERIKANAN,SEKRETARIAT BADAN RISET PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA KELAUTAN DAN PERIKANAN - 626402,10147569000,67342199,2026,Tender,APBN,,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawas Pekerjaan Konstruksi Modernisasi Politeknik Kelautan dan Perikanan Sidoarjo,BERLANGSUNG,2406813000,2406813000
KEMENTERIAN KELAUTAN DAN PERIKANAN,BIRO UMUM DAN PENGADAAN BARANG/JASA - 622081,01KN3FYF688DNZNZ08CGWHFAM8,65693875,2026,E-Katalog 6.0,APBN,ELBA TAILOR TEXTILE,E-Purchasing,Jasa Lainnya,Belanja Barang Operasional Lainnya BHKLN,COMPLETED,69175200,69175200
KEMENTERIAN KELAUTAN DAN PERIKANAN,SEKRETARIAT DITJEN PENGELOLAAN KELAUTAN DAN RUANG LAUT - 622145,01KDSGFC710VSAKQP38XW7M8YT,62481390,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Kantor,ON PROCESS,80280000,80280000
KEMENTERIAN KELAUTAN DAN PERIKANAN,BALAI PRODUKSI INDUK UDANG UNGGUL DAN KEKERANGAN KARANGASEM - 445394,01KEDMBNREY2CT6VMVRK2BV4WA,62909643,2026,E-Katalog 6.0,APBN,PRIMA KARYA SARANA SEJAHTERA,E-Purchasing,Barang,Pengadaan Tenaga Alih Daya (Outsourcing) ,ON PROCESS,323493912,323493912
KEMENTERIAN KELAUTAN DAN PERIKANAN,SEKRETARIAT DIREKTORAT JENDERAL PERIKANAN BUDI DAYA - 632462,10826439000,66871396,2026,Non Tender,APBN,CV. INSPIRASI BARU,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan modeling budidaya ikan gabus Toward Sustainable and Conversion Free Aquaculture in Southeast Asia (TOSCA),BERLANGSUNG,4044515523,4044515523
KEMENTERIAN KELAUTAN DAN PERIKANAN,BALAI LAYANAN USAHA PRODUKSI PERIKANAN BUDIDAYA KARAWANG - 445393,10928284000,67363367,2026,Non Tender,APBN,DUA BENTANG PUTRA,Pengadaan Langsung,Pengadaan Barang,Bahan Produksi Budidaya Ikan Air Payau (BLU),BERLANGSUNG,198300500,198300500
KEMENTERIAN KELAUTAN DAN PERIKANAN,BALAI PENGELOLAAN INFORMASI SUMBER DAYA KELAUTAN DAN PERIKANAN - 632004,01KDSX9116RRFPTECA3RFQH0HM,62396865,2026,E-Katalog 6.0,APBN,DETAIL,E-Purchasing,Jasa Lainnya,Pekerjaan Jasa Alih Daya Kebersihan dan Keamanan,ON PROCESS,1390007484,1390007484
KEMENTERIAN KELAUTAN DAN PERIKANAN,BALAI PERIKANAN BUDIDAYA LAUT BATAM - 567474,10931921000,66644352,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Vitamin dan Obat-obatan_OC,PAKET SEDANG BERJALAN,32760000,32760000
KEMENTERIAN KELAUTAN DAN PERIKANAN,POLITEKNIK KELAUTAN DAN PERIKANAN BONE - 403839,01KER1MDYMCB7R2NVPEPQJ5NDS,62962676,2026,E-Katalog 6.0,APBN,SENTRA VIDYA UTAMA,E-Purchasing,Jasa Lainnya,Langganan Aplikasi Sistem Informasi Akademik,PAYMENT OUTSIDE SYSTEM,191999994,191999994
