nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KG6S9F1F0DPZ7NYBB6V3E7KT,64424027,2026,E-Katalog 6.0,APBN,ADI SARANA ARMADA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional 19 UNIT X 12 BLN,COMPLETED,1404000035,1404000035
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KFYVE2GPRJ4RG7E77766THCZ,63477806,2026,E-Katalog 6.0,APBN,USAHA TERPADU UHAMKA,E-Purchasing,Barang,"Honorarium Satpam, Pengemudi, Petugas Kebersihan dan Pramubakti",ON PROCESS,842800036,842800036
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KGEZAASQ99F1WW2H9CAEXF5Y,64424008,2026,E-Katalog 6.0,APBN,ADI SARANA ARMADA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Eselon II 36 UNIT X 12 BLN,COMPLETED,4836000085,4836000085
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KNS4RYREJVDXHE71TZX03MJH,63925832,2026,E-Katalog 6.0,APBN,USAHA TERPADU UHAMKA,E-Purchasing,Jasa Lainnya,Honor Pramubakti,ON PROCESS,514890000,514890000
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KTQV3AS8Q596W9VY793RPVYT,67280593,2026,E-Katalog 6.0,APBN,ALEXA GLOBAL MEDIA,E-Purchasing,Barang,Videotron,ON PROCESS,123999999,123999999
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KSZ676ATFMDY323Q03A7V8RR,63477806,2026,E-Katalog 6.0,APBN,GARDA WIRASAKTI UTAMA,E-Purchasing,Barang,"Honorarium Satpam, Pengemudi, Petugas Kebersihan dan Pramubakti",ON PROCESS,439600000,439600000
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KG75HJX0EYQEEWFGECNKJ429,64424052,2026,E-Katalog 6.0,APBN,EKAMAS MORA REPUBLIK,E-Purchasing,Jasa Lainnya,Biaya Langganan Koneksi Internet dan TV Kabel,ON PROCESS,1055999996,1055999996
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KNRNBVJ9GYBFR8CSZSCQMH5N,63925840,2026,E-Katalog 6.0,APBN,ADI SARANA ARMADA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Komjak RI (4 unit x 12 bln),ON PROCESS,201599998,201599998
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KNS51FT0R9DEYR9BNDYZSC73,63925890,2026,E-Katalog 6.0,APBN,USAHA TERPADU UHAMKA,E-Purchasing,Jasa Lainnya,Honor Petugas Kebersihan,ON PROCESS,566379000,566379000
KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN,KEMENTERIAN KOORDINATOR BIDANG POLITIK DAN KEAMANAN - 694438,01KFJJWS7RJ7NCQA5HZDJJ906D,63477806,2026,E-Katalog 6.0,APBN,MENTARI SARANA NIAGA,E-Purchasing,Barang,"Honorarium Satpam, Pengemudi, Petugas Kebersihan dan Pramubakti",ON PROCESS,1013220000,1013220000
