nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN SEKRETARIAT NEGARA,ISTANA KEPRESIDENAN JAKARTA - 403993,01KDQCDKP5ZAXHT0B9R08F2D9N,62793976,2026,E-Katalog 6.0,APBN,BIOSIS MULTI JAYA,E-Purchasing,Jasa Lainnya,Pemeliharaan Hydrant dan Sistem Pemadam Kebakaran Tahun Anggaran 2026,ON PROCESS,904191459,904191459
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT KEMENTERIAN SEKRETARIAT NEGARA - 403013,10114003000,63811438,2026,Tender,APBN,CV. Saras Multitech,Tender,Jasa Lainnya,Pengadaan Jasa Perawatan Aplikasi Kementerian Sekretariat Negara,SELESAI,774642360,774642360
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT KEMENTERIAN SEKRETARIAT NEGARA - 403013,10750535000,62852114,2026,Non Tender,APBN,"PT. Telekomunikasi Indonesia, Tbk.",Penunjukan Langsung,Jasa Lainnya,"Langganan jaringan telematika, bandwidth internet dan link replikasi",SELESAI,2199766226,2199766226
KEMENTERIAN SEKRETARIAT NEGARA,PUSAT PENGELOLAAN KOMPLEK KEMAYORAN (BLU) - 499681,01KHQWKHK7MJVSZW72405K1AS9,64727467,2026,E-Katalog 6.0,LAINNYA,DUNIA KREASI BERKAH,E-Purchasing,Barang,Pengadaan Trafo,ON PROCESS,420000000,420000000
KEMENTERIAN SEKRETARIAT NEGARA,KANTOR STAF PRESIDEN - 400847,10847354000,66988969,2026,Non Tender,APBN,"PT. Telekomunikasi Indonesia, Tbk.",Penunjukan Langsung,Jasa Lainnya,Langganan Internet dan Operasional Situation Room Periode Mei s.d. Desember 2026,SELESAI,3617023800,3617023800
KEMENTERIAN SEKRETARIAT NEGARA,ISTANA KEPRESIDENAN JAKARTA - 403993,10105917000,62306141,2026,Tender,APBN,PT. KERATON ALAM INDONESIA,Tender,Jasa Lainnya,Pengendalian Lingkungan di Istana Kepresidenan Jakarta Tahun 2026,SELESAI,944926798,944926798
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT KEMENTERIAN SEKRETARIAT NEGARA - 403013,10141807000,67225838,2026,Tender,APBN,,Tender,Jasa Lainnya,Perpanjangan Lisensi Perangkat Lunak Sistem dan Jaringan,BERLANGSUNG,18211232964,18211232964
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT KEMENTERIAN SEKRETARIAT NEGARA - 403013,10125737000,66813401,2026,Tender,APBN,PT. INFRA TEKNOLOGI MADANI,Tender,Jasa Lainnya,Perawatan dan Pemeliharaan Fasilitas Data Center bulan Mei s.d. Desember 2026,SELESAI,720079200,720079200
KEMENTERIAN SEKRETARIAT NEGARA,PUSAT PENGELOLAAN KOMPLEK KEMAYORAN (BLU) - 499681,01KPDDQ2G0Q4H4PPDZTQZGK1V0,65348099,2026,E-Katalog 6.0,LAINNYA,HUTAMA ARTHA BERSAMA,E-Purchasing,Barang,Pengadaan Perangkat Audio Visual,ON PROCESS,77771040,77771040
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT KEMENTERIAN SEKRETARIAT NEGARA - 403013,10139688000,67178520,2026,Tender,APBN,PT. METRO SOLUSI INDONESIA,Tender,Jasa Lainnya,Perpanjangan Lisensi Perangkat Keras Keamanan TIK,SELESAI,6255182658,6255182658
KEMENTERIAN SEKRETARIAT NEGARA,ISTANA KEPRESIDENAN BOGOR - 403994,01KG6RXWEED4307M28474CSNJG,64686166,2026,E-Katalog 6.0,APBN,BIOSIS MULTI JAYA,E-Purchasing,Jasa Lainnya,Pemeliharaan Kebersihan Gedung dan Bangunan Lainnya (Cleaning Service) Bulan Februari s.d. November 2026,ON PROCESS,3364502130,3364502130
KEMENTERIAN SEKRETARIAT NEGARA,ISTANA KEPRESIDENAN JAKARTA - 403993,01KDSS2JJMCS9KT4D2N2S4ZY0M,62792140,2026,E-Katalog 6.0,APBN,MIFTAH BAHTERA MANDIRI,E-Purchasing,Jasa Lainnya,Pemeliharaan Sistem Tata Udara Tahun Anggaran 2026,ON PROCESS,1582890303,1582890303
KEMENTERIAN SEKRETARIAT NEGARA,KANTOR STAF PRESIDEN - 400847,01KDPYEW9MNJ6PY30R962K1G00,62283056,2026,E-Katalog 6.0,APBN,KLASE AUTO GRAHA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Dinas Pejabat Eselon I dan II,PAYMENT OUTSIDE SYSTEM,168400005,168400005
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT DUKUNGAN KABINET - 694771,01KVSSW2Z1FKSZM3VRBMKTBD3P,67286729,2026,E-Katalog 6.0,APBN,BIMASAKTI CAHAYA ABADI,E-Purchasing,Barang,Perlengkapan Komputer (BUN),ON PROCESS,510001710,0
KEMENTERIAN SEKRETARIAT NEGARA,PUSAT PENGELOLAAN KOMPLEK KEMAYORAN (BLU) - 499681,01KE6CVRF58P9Z7BVPEPY8QVG6,62692853,2026,E-Katalog 6.0,LAINNYA,BERKAT SOLUSI,E-Purchasing,Jasa Lainnya,Langganan Lisensi Software Utility,ON PROCESS,22650000,0
KEMENTERIAN SEKRETARIAT NEGARA,SEKRETARIAT KEMENTERIAN SEKRETARIAT NEGARA - 403013,01KDTKS4FJK9R7MKYCWP963762,62678398,2026,E-Katalog 6.0,APBN,SWABINA GATRA,E-Purchasing,Jasa Lainnya,"Pemeliharaan Kebersihan Rumah Jabatan Pejabat Negara Denpasar, Kuningan",ON PROCESS,5346000000,5346000000
