nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN HAK ASASI MANUSIA,PUSAT PENGEMBANGAN SDM HAM - 694687,01KFJ9CMWT1S8Z4NEXEV90XDBA,64094652,2026,E-Katalog 6.0,APBN,PUSAT PELATIHAN PENGEMBANGAN PENDAYAGUNAAN MEDIASI,E-Purchasing,Jasa Lainnya,Pengadaan Pelatihan Diklat Mediator Untuk Kegiatan Penyelenggaraan Pelatihan Pada Pusat Pengembangan Sumber Daya Manusia Hak Asasi Manusia Tahun Anggaran 2026,COMPLETED,114001000,114001000
KEMENTERIAN HAK ASASI MANUSIA,KANTOR WILAYAH KEMENTERIAN HAK ASASI MANUSIA SUMATERA SELATAN - 693067,01KPYKTN3F3SJ3TAVDD1HYPECV,66988344,2026,E-Katalog 6.0,APBN,NALA WISATA ABADI,E-Purchasing,Jasa Lainnya,Pengadaan Paket Meeting Dalam Kota Kegiatan Koordinasi dengan K/L Terkait Pembentukan Kampung Redam pada Kanwil Kementerian HAM Sumsel - Tahun Anggaran 2026,COMPLETED,9625000,9625000
KEMENTERIAN HAK ASASI MANUSIA,DIREKTORAT JENDERAL INSTRUMEN DAN PENGUATAN HAM - ,5515900,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,800000000,800000000
KEMENTERIAN HAK ASASI MANUSIA,DIREKTORAT JENDERAL PELAYANAN DAN KEPATUHAN HAM - 694685,01KV9Y0GH6QGBFVN8J1XAXG0KW,67312191,2026,E-Katalog 6.0,APBN,SARIPURI PERMAI HOTEL,E-Purchasing,Jasa Lainnya,"Pengadaan Belanja Jasa Lainnya berupa paket meeting fullboard kegiatan Sinergitas Lintas Sektor Kepatuhan HAM Masyarakat, Komunitas,  dan Pelaku Usaha Provinsi Jawa Timur",COMPLETED,258940000,258940000
KEMENTERIAN HAK ASASI MANUSIA,KANTOR WILAYAH KEMENTERIAN HAK ASASI MANUSIA SUMATERA SELATAN - 694852,01KP5CZVYHRJY7R45C8W00S79N,66882393,2026,E-Katalog 6.0,APBN,YODAN PERMATA BUNGA,E-Purchasing,Jasa Lainnya,Pengadaan Belanja Perjalanan Dinas Paket Meeting Dalam Kota untuk Kegiatan Pelaksanaan Penguatan Kapasitas HAM Bagi Pelaku Usaha pada Kanwil Kementerian Hak Asasi Manusia Sumatera Selatan - Sumatera Selatan Tahun Anggaran 2026,COMPLETED,11550000,11550000
KEMENTERIAN HAK ASASI MANUSIA,INSPEKTORAT JENDERAL - 694684,01KJCCW1MT1EEA4KR4DJGJFBJT,65909695,2026,E-Katalog 6.0,APBN,HALIM BANGUN SARANA INDAH,E-Purchasing,Jasa Lainnya,Paket Meeting Fullboard Penguatan Pengawasan dan Pembinaan Organisasi Internal Melalui Optimalisasi Aplikasi SIMWAS Inspektorat Jenderal,COMPLETED,271575000,271575000
KEMENTERIAN HAK ASASI MANUSIA,DIREKTORAT JENDERAL INSTRUMEN DAN PENGUATAN HAM - 694686,01KJ9NJA1191MFBWQTDATXTY4X,66271111,2026,E-Katalog 6.0,APBN,LORENA LATERSIA PROPERTI,E-Purchasing,Barang,"Pengadaan Belanja Perjalanan Dinas Paket Meeting Luar Kota untuk Kegiatan Persiapan Penguatan Kapasitas HAM Masyarakat, Komunitas, Pelaku Usaha di Provinsi Jawa Barat pada Direktorat Jenderal Instrumen dan Penguatan HAM Tahun Anggaran 2026",PAYMENT OUTSIDE SYSTEM,84100000,84100000
KEMENTERIAN HAK ASASI MANUSIA,PUSAT PENGEMBANGAN SDM HAM - 694687,5599751,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,399000044,399000044
KEMENTERIAN HAK ASASI MANUSIA,SEKRETARIAT JENDERAL - 694682,01KKE7P7C9ES043BPED0KEKTN0,66385312,2026,E-Katalog 6.0,APBN,WESTEP KARYA BANGSA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Lainnya Berupa Pembuatan Video Konten Youtube Channel Animasi Kementerian Hak Asasi Manusia TA 2026 Integrasi,ON PROCESS,199200000,199200000
KEMENTERIAN HAK ASASI MANUSIA,DIREKTORAT JENDERAL PELAYANAN DAN KEPATUHAN HAM - 694685,01KJVDKMHVA38YGXYX1X4EMNZ1,65772438,2026,E-Katalog 6.0,APBN,SURYALAYA ANINDITA INTERNATIONAL,E-Purchasing,Jasa Lainnya,Pengadaan Belanja Jasa Lainnya Berupa Paket Meeting Fullboard kegiatan Bimbingan Teknis Pedoman Penilaian Kepatuhan HAM kepada Pemerintah Daerah Gelombang 1,COMPLETED,156510000,156510000
KEMENTERIAN HAK ASASI MANUSIA,KANTOR WILAYAH KEMENTERIAN HAK ASASI MANUSIA BANTEN - 694855,01KPSSZPSNC67KGKV6CM04RA7V,66238093,2026,E-Katalog 6.0,APBN,RAM CIPTA GEMILANG,E-Purchasing,Barang,Pengadaan Bahan Komputer untuk kegiatan Pemetaan R-peraturan daerah dan peraturan daerah yang belum memenuhi kaidah HAM di wilayah pada Kanwil Kementerian Hak  Asasi Manusia Banten Tahun Anggaran 2026,PAYMENT OUTSIDE SYSTEM,10134997,10134997
KEMENTERIAN HAK ASASI MANUSIA,KANTOR WILAYAH KEMENTERIAN HAK ASASI MANUSIA SUMATERA BARAT - 694850,01KTR7JM89MYN3NDX4FR67J69K,67279419,2026,E-Katalog 6.0,APBN,JIRAH ANUGRAH REZEKI,E-Purchasing,Barang,Pengadaan Belanja Bahan berupa Snack Rapat Sumatera Barat Kegiatan Pelaksanaan Penguatan Kapasitas HAM Bagi Masyarakat Luring di Wilayah pada DIPA Instrumen dan Penguatan Kantor Wilayah Kementerian Hak Asasi Manusia Sumatera Barat Tahun Anggaran 2026,ON PROCESS,6004000,6004000
KEMENTERIAN HAK ASASI MANUSIA,DIREKTORAT JENDERAL PELAYANAN DAN KEPATUHAN HAM - 694685,01KVPPAH9PQWZ3T42FMJPXBKNZ,67263127,2026,E-Katalog 6.0,APBN,ANGELA SINTA TATIANA PRAJASTO,E-Purchasing,Jasa Konsultansi,Pengadaan Belanja Jasa Konsultan Tenaga Ahli Data Analis Indeks HAM Subtansi 1,ON PROCESS,32000000,32000000
