nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,"RUMAH TAHANAN KELAS I TANGERANG,RUTAN KELAS I TANGERANG - 692582",01KCJPKFCP6DGTP3R9QCQEG6R8,61991362,2026,E-Katalog 6.0,APBN,ZAHFRAN MULIA ABADI,E-Purchasing,Barang,Pengadaan Bahan Makanan Warga Binaan Pemasyarakatan Pada Rumah Tahanan Negara Kelas I Tangerang - Banten Tahun Anggaran 2026,ON PROCESS,11367702841,11367702841
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,LAPAS KELAS II B PURWAKARTA - 692150,01KC2AJXAE2RJNYKJZN8BRK08X,61990049,2026,E-Katalog 6.0,APBN,SUMBER MANNA ABADI,E-Purchasing,Barang,Pengadaan Bahan Makanan Warga Binaan Pemasyarakatan pada Lembaga Pemasyarakatan Kelas II B Purwakarta – Jawa Barat Tahun Anggaran 2026,ON PROCESS,3565240555,3565240555
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,IM14 KANTOR WILAYAH DIREKTORAT JENDERAL IMIGRASI YOGYAKARTA - 692915,10951562000,67259492,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pengadaan Belanja Barang Non Operasional lainnya berupa Biaya Penyebaran Informasi melalui Media untuk Pengelolaan Informasi dan Komunikasi Keimigrasian pada Kantor Wilayah Direktorat Jenderal Imigrasi Daerah Istimewa Yogyakarta Tahun Anggaran 2026,PAKET SEDANG BERJALAN,15112300,15112300
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,IM31 KANTOR IMIGRASI KELAS II TPI SORONG - 692840,10969672000,65946825,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pengadaan Belanja Barang Non Operasional Lainnya dalam rangka Pengelolaan Kepegawaian untuk kegiatan Pengelolaan SDM Layanan Manajemen SDM Pada Kantor Imigrasi Kelas II TPI Sorong-Papua Barat Daya Tahun Anggaran 2026,PAKET SEDANG BERJALAN,22600000,22600000
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,"LAPAS KELAS I CIPINANG,LEMBAGA PEMASYARAKATAN KELAS I CIPINANG - 692131",01KC398E2YNNYSQTWMYHDJBZRS,61992349,2026,E-Katalog 6.0,APBN,SAHABAT,E-Purchasing,Barang,Pengadaan Bahan Makanan Warga Binaan pada Lembaga Pemasyarakatan Kelas I Cipinang – DK Jakarta Tahun Anggaran 2026,ON PROCESS,22042591796,22042591796
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,IM04 KANTOR IMIGRASI KELAS II TPI BENGKALIS - 692820,10945966000,63493134,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,Pengadaan Barang Makan Rapat Biasa Layanan Reformasi Kinerja pada Kantor Imigrasi Kelas II TPI Bengkalis Prov Riau Tahun Anggaran 2026,PAKET SEDANG BERJALAN,0,0
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,IM13 RUDENIM SEMARANG - 692963,10958400000,67291556,2026,Pencatatan,APBN,,Pengadaan Langsung,Jasa Lainnya,Pengadaan Biaya Transportasi Kota/Kab Kegiatan Pengawasan Deteni di Luar Rudenim Layanan Pengamanan Deteni pada Rudenim Semarang Jawa Tengah TA 2026,PAKET SELESAI,2536500,2536500
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,PAS13 RUTAN KELAS II B BANYUMAS - 692194,10918103000,66165245,2026,Pencatatan,APBN,AUDIO SERVIS,Pengadaan Langsung,Pengadaan Barang,Pengadaan Pemeliharaan Inventaris Kantor untuk Kegiatan Operasional dan Pemeliharaan Kantor pada Rumah Tahanan Negara Kelas IIB Banyumas - Jawa Tengah Tahun Anggaran 2026,PAKET SEDANG BERJALAN,2298500,2298500
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,PAS13 RUTAN KELAS II B PEMALANG - 692171,10962730000,62259688,2026,Pencatatan,APBN,SABAR JAYA,Pengadaan Langsung,Pengadaan Barang,Pengadaan Penyediaan Peralatan Dapur untuk Warga Binaan pada Rumah Tahanan Negara Kelas IIB Pemalang-Jawa Tengah Tahun Anggaran 2026,PAKET SEDANG BERJALAN,5845000,0
KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN,"KANTOR WILAYAH DIREKTORAT JENDERAL IMIGRASI SULAWESI TENGAH,KANWIL DITJEN IMIGRASI SULAWESI TENGAH - 692918",01KG64VP0XWJ7RMR4ABH5H0Q2H,64812431,2026,E-Katalog 6.0,APBN,ANUGERAH PERDANA,E-Purchasing,Barang,Pengadaan Motor Operasional pada Kantor Wilayah Direktorat Jenderal Imigrasi Sulawesi Tengah Tahun Anggaran 2026,COMPLETED,117200000,117200000
