nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KQS07M1B2F54G8WEMKB0TBDN,65757550,2026,E-Katalog 6.0,APBN,BHINNEKA MENTARIDIMENSI,E-Purchasing,Barang,SDMA_TWI_53_Belanja Modal Peralatan dan Mesin Sarana Teknologi Informasi dan Komunikasi Internal SDMA	,PAYMENT OUTSIDE SYSTEM,184926000,0
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,10791149000,65399865,2026,Non Tender,APBN,PT Binokular Media Utama,Pengadaan Langsung,Jasa Lainnya,Jasa Monitoring dan Analisis Media Sosial Kementerian PANRB Tahun 2026,SELESAI,83250000,83250000
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KPT582WBEJP92NXSF4MAXXH5,66853777,2026,E-Katalog 6.0,APBN,BINA GRAHA MAKMUR,E-Purchasing,Jasa Lainnya,Inspektorat Layanan  Pemantauan dan Evaluasi  Pengawasan Kinerja dan Keuangan Konsinyering Reviu Kinerja dan Keuangan Paket Meeting Fullboard,COMPLETED,46000000,46000000
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KTNHFFYGJ72YTPD52Y14FR9J,67272584,2026,E-Katalog 6.0,APBN,PADMA SUASA,E-Purchasing,Jasa Lainnya,BUK Paket Meeting (KEGIATAN MONITORING DOKUMEN PENDUKUNG KEUANGAN DAN KINERJA 0M.524114),COMPLETED,61600000,61600000
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KP87NP2NVCMH8BGTJ4ASKDBK,63302429,2026,E-Katalog 6.0,APBN,LIPPO KARAWACI,E-Purchasing,Jasa Lainnya,BUK Belanja perjalanan dinas paket meeting dalam kota,COMPLETED,90200000,90200000
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KTTPDV5QYBEMNAW8Z2613RD8,65242715,2026,E-Katalog 6.0,APBN,SOMO REJO ABADI,E-Purchasing,Barang,BUK Biaya Keperluan Sehari-hari Pimpinan,COMPLETED,8047882,8047882
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KT5MFGK3CSAETBP289BG3583,67203663,2026,E-Katalog 6.0,APBN,WANA DIALA DAWA,E-Purchasing,Jasa Lainnya,BUK Kegiatan Pest Control 0C.522191,COMPLETED,26905856,26905856
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KPPZWF947FZ3NSS7YMXGSR4H,66906233,2026,E-Katalog 6.0,APBN,SINAR SPARTANS,E-Purchasing,Barang,Pengadaan Printer Portable TDP ( 6427 ),COMPLETED,5061600,0
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KVA7JG9AZK3BXRBVF9N86BXB,66965810,2026,E-Katalog 6.0,APBN,WIJAYAKUSUMA INTER NUSA,E-Purchasing,Barang,BUK Kendaraan Operasional Pejabat Eselon II,ON PROCESS,5379191,5379191
KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,MENTERI NEGARA PENDAYAGUNAAN APARATUR NEGARA - 427950,01KT8WXZMYCBPK5T0PEGND53WZ,66115144,2026,E-Katalog 6.0,APBN,AMTEK SOLUSINDO,E-Purchasing,Barang,Balaks - Belanja Modal Peralatan dan Mesin - Pengelolaan Sistem dan Teknologi,ON PROCESS,136550001,136550001
