nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI JAWA BARAT - 017393,01KVWHRQG70QHY9GVQKK06D08K,67103505,2026,E-Katalog 6.0,APBN,CATUR DAKWAH CRANE FARMASI,E-Purchasing,Barang,Implant 2 Batang - Pengadaan Alokon,ON PROCESS,11780708577,11780708577
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI NUSA TENGGARA BARAT - 018562,01KVVWTH5A7D8Z537P1GP2W9YP,64986783,2026,E-Katalog 6.0,APBN,CATUR WARGA COMPUTER,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin (Pengadaan Sarana dan Prasarana TIK),ON PROCESS,18581400,18581400
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI MALUKU - 433073,01KQ653GG3B3YCGX22G184X0AX,63551190,2026,E-Katalog 6.0,APBN,JAYAMAS MEDICA INDUSTRI,E-Purchasing,Barang,Plester Steril,ON PROCESS,19239354,19239354
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI SULAWESI SELATAN - 018452,01KNRPZ54E323RCTGH8A5QWXXE,62868085,2026,E-Katalog 6.0,APBN,HEXPHARM JAYA LABORATORIES,E-Purchasing,Barang,Pengadaan Alat dan obat kontrasepsi Perwakilan BKKBN Provinsi Sulawesi Selatan (Sesuai Jenis Alokon),PAYMENT OUTSIDE SYSTEM,95659800,95659800
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI ACEH - 018377,01KRJFKASBF6XTTZHA9D8147D4,66901879,2026,E-Katalog 6.0,APBN,JUANG AKSES TEKNOLOGI,E-Purchasing,Barang,Smartphone MPC,COMPLETED,13186800,13186800
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI SULAWESI BARAT - 666803,01KNJY6FXHBVPRFDZSYTJFJ52S,64627648,2026,E-Katalog 6.0,APBN,GARUDA SERTIFIKASI INDONESIA,E-Purchasing,Jasa Konsultansi,Penjamin mutu kualitas sistem manajemen anti penyuapan (SMAP ISO),COMPLETED,16650000,16650000
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL PROVINSI BENGKULU - 433102,01KFYG36GVWC7EE1HQGFZEYA9Z,64216271,2026,E-Katalog 6.0,APBN,DAMAR OUTSOURCING ANUGRAH,E-Purchasing,Jasa Lainnya,Jasa Outsourcing,ON PROCESS,191836453,191836453
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,DEPUTI BIDANG KEBIJAKAN STRATEGI PEMBANGUNAN KELUARGA PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 668423,10946769000,63290318,2026,Pencatatan,APBN,Kantin Anis dan Mie Ayam dkk,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan,PAKET SEDANG BERJALAN,22464000,22464000
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,PERWAKILAN BKKBN PROVINSI BANTEN - 631610,10756248000,63725865,2026,Non Tender,APBN,Jamiul Khair,Pengadaan Langsung,Jasa Lainnya,Dukungan Tenaga Kontrak Pengemudi (I),BERLANGSUNG,39000000,39000000
KEMENTERIAN KEPENDUDUKAN DAN PEMBANGUNAN KELUARGA/BKKBN,INSPEKTORAT UTAMA - 649530,10919462000,64978870,2026,Pencatatan,APBN,PT WAHANA CIPTA SENTOSA ,Dikecualikan,Jasa Lainnya,Paket Halfday Dalam Kota Manajemen Pengawasan (Itwil I),PAKET SEDANG BERJALAN,15208000,15208000
