nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,DITJEN MINERAL DAN BATUBARA - 412580,10742831000,61709505,2026,Non Tender,APBN,ANDRIE AUGUSTINUS,Penunjukan Langsung,Jasa Lainnya,Sewa Kantor Inspektur Tambang Provinsi Papua Barat Daya,SELESAI,157500000,157500000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL - 412536,01KKDQFQ3QZT22YW1YS8MX0RQ4,61682423,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Dinas Jabatan Anggota Dewan Energi Nasional,ON PROCESS,927500005,927500005
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,MUSEUM GEOLOGI - 499516,01KDQC4XYVDRZNCWSERANV6DNK,61720649,2026,E-Katalog 6.0,APBN,CALMIC INDONESIA,E-Purchasing,Jasa Lainnya,Sewa Pengharum Ruangan,PAYMENT OUTSIDE SYSTEM,116305800,116305800
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI (BPH MIGAS) - 986860,01KG72C24AAW0ZR7KMGWKK7QYY,63531723,2026,E-Katalog 6.0,APBN,ANUGERAH ADEEVA BERSAMA,E-Purchasing,Barang,Belanja Keperluan Perkantoran,ON PROCESS,26728267,26728267
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI - 465312,10811889000,63627173,2026,Non Tender,APBN,CV. CAHAYA DWI PUTRI,Pengadaan Langsung,Jasa Lainnya,"Pemeliharaan Mesin Bor CS 14 Schimitar ,  No Inv 3.12.01.02.002.00018",SELESAI,190506747,190506747
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS - 477120,01KPA1H62K9VW2G57TA8G0C906,66903545,2026,E-Katalog 6.0,APBN,SENTRA VIDYA UTAMA,E-Purchasing,Jasa Lainnya,Pengadaan Layanan SIAKAD Cloud Pakt Business,ON PROCESS,199800000,199800000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA - 620043,10793679000,66111346,2026,Non Tender,APBN,CV. CIPTA KANAKA ASRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Gedung Penambangan BBPMB tekMIRA,SELESAI,257972638,257972638
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI - 412616,01KKWW06SH0EMAS45VXD3Q0ZBG,66360024,2026,E-Katalog 6.0,APBN,TAWADA GRAHA,E-Purchasing,Barang,Pengadaan Barang/jasa Peralatan Phase Array,ON PROCESS,3513150000,0
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL - 412534,01KR0X6HH5VC4KJSZ9VRYWZH9A,66933477,2026,E-Katalog 6.0,APBN,TRIANDAR JASTEKTAMA,E-Purchasing,Barang,Bahan dan Perlengkapan Peralatan Analisis,ON PROCESS,60906810,0
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,DITJEN MINERAL DAN BATUBARA DKI JAKARTA - 412580,01KTRH98TS8AD9KF9RQ00YDS2N,65943362,2026,E-Katalog 6.0,APBN,DWI SATRIA UTAMA,E-Purchasing,Jasa Lainnya,Belanja Keperluan Perkantoran - Operasional Kantor Pegawai Penempatan Provinsi ,ON PROCESS,10019970,10019970
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,DITJEN MINERAL DAN BATUBARA - 412580,10800234000,65975681,2026,Non Tender,APBN,Jalo Multi Nusantara,Pengadaan Langsung,Pengadaan Barang,Pengadaan Perlengkapan dan Peralatan Pemeliharaan Arsip TW 1,SELESAI,86717400,0
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS - 620041,10842630000,65986509,2026,Non Tender,APBN,CV. AKSARA BANJU MAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pekerjaan Pemeliharaan Gedung Utama dan GOR,SELESAI,118326000,118326000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"DIREKTORAT JENDERAL ENERGI BARU, TERBARUKAN DAN KONSERVASI ENERGI - 412590",01KSRWM0N8JRD6JPVKFZJES4J3,67217158,2026,E-Katalog 6.0,APBN,INDO PARTNERS JAYA,E-Purchasing,Barang,Pengadaan Kursi susun serbaguna,COMPLETED,43636320,43636320
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL - 412534,01KGRHJ60XQK8Q5XAPEQJ9H2DG,64539382,2026,E-Katalog 6.0,APBN,INTI GLOBAL NETWORK,E-Purchasing,Barang,Pengadaan Peralatan Fasilitas Perkantoran Belanja Modal Peralatan dan Mesin,PAYMENT OUTSIDE SYSTEM,154750000,154750000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS - 620041,10744452000,62054128,2026,Non Tender,APBN,PT. JAGADLAB INDONESIA,Pengadaan Langsung,Jasa Lainnya,Pekerjaan Perbaikan Alat Positive Displacement Sampler,SELESAI,130980000,130980000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL - 691770,10931696000,67387249,2026,Non Tender,APBN,PT. DAFFA SARANA MANDIRI,Pengadaan Langsung,Jasa Lainnya,Penayangan Pengumuman Lelang Bulan Juli 2026,SELESAI,34276800,34276800
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI - 620042,10112772000,64411168,2026,Tender,APBN,,Tender,Jasa Lainnya,PENGADAAN JASA UJI LAIK OPERASI (ULO) UNTUK PENERBITAN SERTIFIKASI LAIK OPERASI (SLO) PEMBANGUNAN PLTS TERPADU DI WILAYAH 3T,SELESAI,973832467,973832467
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS - 477120,01KRZQ5NWBVSR7B69Y3E37VNJB,67160455,2026,E-Katalog 6.0,APBN,ADHINALA MITRA SOLUSI,E-Purchasing,Barang,Pengadaan Penambahan Titik CCTV,ON PROCESS,224886000,224886000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,DITJEN MINERAL DAN BATUBARA - 412580,10741980000,61709668,2026,Non Tender,APBN,PT ADHI KARYA (Persero) Tbk,Penunjukan Langsung,Jasa Lainnya,Sewa Kantor Inspektur Tambang Provinsi Sumatera Utara,SELESAI,188000000,188000000
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS - 477120,10131253000,65983699,2026,Tender,APBN,PT. Puri Aji Buana,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Pengadaan Jasa Konsultansi Penyusunan Master Plan Pengembangan Laboratorium,SELESAI,267415650,267415650
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINERAL - 632483,01KDPQ18Z2HZ7Q9S2JYR7XZ63V,61705147,2026,E-Katalog 6.0,APBN,ADHIMUKTI INTI INDONESIA,E-Purchasing,Jasa Lainnya,Pengadaan Tenaga Kerja Outsourcing,ON PROCESS,3961194240,3961194240
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,BALAI KONSERVASI AIR TANAH - 412620,01KCTNCKXS559ZYJ5H48FDXGQ5,61702656,2026,E-Katalog 6.0,APBN,SEKAIICHI DWIPUTRA,E-Purchasing,Jasa Lainnya,Jasa Pengelola Gedung,ON PROCESS,2798165778,2798165778
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL - 691770,10883950000,67155933,2026,Non Tender,APBN,PT Abhimantra Sistem Solusindo,Pengadaan Langsung,Jasa Lainnya,Pembangunan Aplikasi Operasional Gakkum ESDM,SELESAI,185148000,185148000
