nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN DALAM NEGERI,IPDN KAMPUS KALIMANTAN BARAT - 683070,10330507000,43436372,2026,Swakelola,APBN,,,,Layanan Pelatihan,PAKET SELESAI,56964826,0
KEMENTERIAN DALAM NEGERI,SEKRETARIAT JENDERAL - 403200,10340160000,43496803,2026,Swakelola,APBN,Biro Perencanaan,,,Pemantauan Pelaksanaan Program Prioritas Direktif Presiden Lingkup Penugasan Kemendagri,PAKET SEDANG BERJALAN,0,0
KEMENTERIAN DALAM NEGERI,IPDN KAMPUS KALIMANTAN BARAT - 683070,10816290000,66820445,2026,Non Tender,APBN,CV. HASEA KONSTRUKSI,Pengadaan Langsung,Pengadaan Barang,Pekerjaan Pemeliharaan Gedung Administrasi Umum,SELESAI,199262542,199262542
KEMENTERIAN DALAM NEGERI,INSTITUT PEMERINTAHAN DALAM NEGERI - 448302,01KEV6FQ5QVNRSFFVXB05Y6X2J,62361013,2026,E-Katalog 6.0,APBN,UNIBLESS INDO MULTI,E-Purchasing,Jasa Lainnya,Sewa Videotrone Aula Zamhir Islamie di IPDN Kampus Jakarta,COMPLETED,307199999,307199999
KEMENTERIAN DALAM NEGERI,DIREKTORAT JENDERAL OTONOMI DAERAH - 621892,10332763000,42888484,2026,Swakelola,APBN,,,,Belanja Bahan,PAKET SEDANG BERJALAN,3300000,0
KEMENTERIAN DALAM NEGERI,DIREKTORAT JENDERAL BINA ADMINISTRASI KEWILAYAHAN - 027486,10762814000,63963240,2026,Non Tender,APBN,Ruliff Orvala Nandana,Pengadaan Langsung,Jasa Konsultansi Perorangan Non Konstruksi,Tenaga Ahli Analis Sistem,SELESAI,88000000,88000000
KEMENTERIAN DALAM NEGERI,BALAI BESAR PENGEMBANGAN KOMPETENSI APARATUR PEMERINTAHAN DALAM NEGERI III - 027114,10928587000,66223037,2026,Pencatatan,APBN,,Pengadaan Langsung,Pengadaan Barang,0C. Belanja Barang Persediaan Pemeliharaan Gedung dan Bangunan Berupa Peralatan kebersihan kantor dan Asrama,PAKET SEDANG BERJALAN,19990400,0
KEMENTERIAN DALAM NEGERI,SEKRETARIAT JENDERAL - 403200,10918860000,67297480,2026,Non Tender,APBN,PT. Kwarta Mega Persada,Pengadaan Langsung,Pengadaan Barang,Pengadaan Perangkat Pendukung TIK Jaringan,SELESAI,197878590,0
KEMENTERIAN DALAM NEGERI,DIREKTORAT JENDERAL BINA ADMINISTRASI KEWILAYAHAN - 027486,10788778000,66009385,2026,Non Tender,APBN,SYNERGY KARYA BANGSA,Pengadaan Langsung,Pengadaan Barang,Sewa Laptop (2),SELESAI,43999956,0
KEMENTERIAN DALAM NEGERI,DIREKTORAT JENDERAL OTONOMI DAERAH - 621892,10332753000,43471903,2026,Swakelola,APBN,,,,Belanja Perjalanan Dinas Biasa,PAKET SEDANG BERJALAN,12467800,0
